Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,treatment,build,vial
375,375,M,012424Parental,2,Parental_375C_M_012424Parental__4,88,138,2.1443,118.4304,0.8543,0,0.1035,C,parental,4
375,375,M,012424Parental,2,Parental_375C_M_012424Parental__5,13,63,3.5969,54.28,0.9277,0,0.1149,C,parental,5
375,375,M,012424Parental,2,Parental_375C_M_012424Parental__6,0,50,3.299,108.8334,0.9512,0,0.085,C,parental,6
375,375,M,012424Parental,2,Parental_375R_M_012424Parental__1,0,50,2.3803,77.7438,0.9584,0,0.0563,R,parental,1
375,375,M,012424Parental,2,Parental_375R_M_012424Parental__2,5,55,3.6394,71.7421,0.9932,0,0.034,R,parental,2
375,375,M,012424Parental,2,Parental_375R_M_012424Parental__3,19,69,2.2709,91.4891,0.9789,0,0.0376,R,parental,3
375,375,M,012424Parental,2,Parental_375R_M_012424Parental__4,16,66,2.8055,46.081,0.9866,0,0.0368,R,parental,4
375,375,M,012424Parental,2,Parental_375R_M_012424Parental__5,7,57,3.7908,84.2611,0.979,0,0.0627,R,parental,5
375,375,M,012424Parental,2,Parental_375R_M_012424Parental__6,44,94,3.0177,74.6459,0.9844,0,0.0428,R,parental,6
375,375,M,012424Parental,3,Parental_375C_M_012424Parental__1,4,54,3.3145,111.6428,0.9658,0,0.0706,C,parental,1
375,375,M,012424Parental,3,Parental_375C_M_012424Parental__2,34,84,3.1954,88.9732,0.983,0,0.0474,C,parental,2
375,375,M,012424Parental,3,Parental_375C_M_012424Parental__3,3,53,4.4518,69.8273,0.985,0,0.0619,C,parental,3
375,375,M,012424Parental,3,Parental_375C_M_012424Parental__4,68,118,4.0306,-3.3779,0.9302,0,0.1263,C,parental,4
375,375,M,012424Parental,3,Parental_375C_M_012424Parental__5,48,98,3.3611,21.0052,0.9124,0,0.1197,C,parental,5
375,375,M,012424Parental,3,Parental_375C_M_012424Parental__6,0,50,2.9635,85.6397,0.9652,0,0.0637,C,parental,6
375,375,M,012424Parental,3,Parental_375R_M_012424Parental__1,42,92,3.4259,21.6247,0.9851,0,0.0474,R,parental,1
375,375,M,012424Parental,3,Parental_375R_M_012424Parental__2,52,102,2.1586,74.0622,0.9407,0,0.0618,R,parental,2
375,375,M,012424Parental,3,Parental_375R_M_012424Parental__3,2,52,2.9758,75.6506,0.9733,0,0.0557,R,parental,3
375,375,M,012424Parental,3,Parental_375R_M_012424Parental__4,1,51,3.2029,76.5487,0.9873,0,0.041,R,parental,4
375,375,M,012424Parental,3,Parental_375R_M_012424Parental__5,4,54,3.0836,82.9289,0.9839,0,0.0445,R,parental,5
375,375,M,012424Parental,3,Parental_375R_M_012424Parental__6,38,88,3.625,80.7463,0.9896,0,0.0418,R,parental,6
Bei12,375,F,012424B,1,Bei12_375BC_F_012424B__1,14,64,2.8454,44.0255,0.9735,0,0.0531,C,B,1
Bei12,375,F,012424B,1,Bei12_375BC_F_012424B__2,10,60,1.9436,42.0119,0.9653,0,0.0418,C,B,2
Bei12,375,F,012424B,1,Bei12_375BC_F_012424B__3,18,68,1.4708,28.7512,0.958,0,0.0349,C,B,3
Bei12,375,F,012424B,1,Bei12_375BC_F_012424B__4,19,69,2.1641,42.176,0.9459,0,0.0589,C,B,4
Bei12,375,F,012424B,1,Bei12_375BC_F_012424B__5,19,69,0.9238,44.7792,0.9077,0,0.0339,C,B,5
Bei12,375,F,012424B,1,Bei12_375BC_F_012424B__6,65,115,2.0536,6.614,0.9544,0,0.051,C,B,6
Bei12,375,F,012424B,1,Bei12_375BR_F_012424B__1,75,125,3.4308,-21.197,0.9801,0,0.0552,R,B,1
Bei12,375,F,012424B,1,Bei12_375BR_F_012424B__2,47,97,3.8927,-4.5631,0.9894,0,0.0454,R,B,2
Bei12,375,F,012424B,1,Bei12_375BR_F_012424B__3,58,108,3.7714,-23.2762,0.9736,0,0.0702,R,B,3
Bei12,375,F,012424B,1,Bei12_375BR_F_012424B__4,59,109,3.3637,-17.6658,0.9867,0,0.044,R,B,4
Bei12,375,F,012424B,1,Bei12_375BR_F_012424B__5,29,79,3.9301,4.5825,0.9899,0,0.0447,R,B,5
Bei12,375,F,012424B,1,Bei12_375BR_F_012424B__6,34,84,2.2707,20.6407,0.9811,0,0.0355,R,B,6
Bei12,375,F,012424B,2,Bei12_375BC_F_012424B__1,92,142,2.5742,37.2972,0.997,0,0.0158,C,B,1
Bei12,375,F,012424B,2,Bei12_375BC_F_012424B__2,36,86,2.837,21.7116,0.985,0,0.0395,C,B,2
Bei12,375,F,012424B,2,Bei12_375BC_F_012424B__3,5,55,1.6385,42.7495,0.9669,0,0.0343,C,B,3
Bei12,375,F,012424B,2,Bei12_375BC_F_012424B__4,67,117,2.3969,47.5345,0.9975,0,0.0133,C,B,4
Bei12,375,F,012424B,2,Bei12_375BC_F_012424B__5,3,53,1.503,45.2103,0.9471,0,0.0404,C,B,5
Bei12,375,F,012424B,2,Bei12_375BC_F_012424B__6,60,110,1.9301,19.3828,0.9706,0,0.038,C,B,6
Bei12,375,F,012424B,2,Bei12_375BR_F_012424B__1,92,142,2.5124,102.4784,0.9944,0,0.0211,R,B,1
Bei12,375,F,012424B,2,Bei12_375BR_F_012424B__2,54,104,3.5021,13.4985,0.9893,0,0.041,R,B,2
Bei12,375,F,012424B,2,Bei12_375BR_F_012424B__3,53,103,3.1754,7.2602,0.9901,0,0.0356,R,B,3
Bei12,375,F,012424B,2,Bei12_375BR_F_012424B__4,52,102,3.0863,50.5177,0.9818,0,0.0473,R,B,4
Bei12,375,F,012424B,2,Bei12_375BR_F_012424B__5,49,99,4.1465,1.6355,0.9856,0,0.0565,R,B,5
Bei12,375,F,012424B,2,Bei12_375BR_F_012424B__6,38,88,2.8831,13.1167,0.9935,0,0.0263,R,B,6
Bei12,375,F,012424B,3,Bei12_375BC_F_012424B__1,43,93,3.148,26.9283,0.9851,0,0.0436,C,B,1
Bei12,375,F,012424B,3,Bei12_375BC_F_012424B__2,15,65,2.32,23.5389,0.982,0,0.0354,C,B,2
Bei12,375,F,012424B,3,Bei12_375BC_F_012424B__3,11,61,2.2082,44.1819,0.9659,0,0.047,C,B,3
Bei12,375,F,012424B,3,Bei12_375BC_F_012424B__4,44,94,3.37,27.5341,0.9941,0,0.0293,C,B,4
Bei12,375,F,012424B,3,Bei12_375BC_F_012424B__5,67,117,3.0785,3.2254,0.9861,0,0.0412,C,B,5
Bei12,375,F,012424B,3,Bei12_375BC_F_012424B__6,63,113,3.8858,-30.7126,0.9921,0,0.0391,C,B,6
Bei12,375,F,012424B,3,Bei12_375BR_F_012424B__1,26,76,2.7792,58.6846,0.9888,0,0.0332,R,B,1
Bei12,375,F,012424B,3,Bei12_375BR_F_012424B__2,66,116,3.8392,-14.7989,0.9926,0,0.0372,R,B,2
Bei12,375,F,012424B,3,Bei12_375BR_F_012424B__3,57,107,3.7967,-10.7972,0.9808,0,0.0599,R,B,3
Bei12,375,F,012424B,3,Bei12_375BR_F_012424B__4,11,61,2.6894,26.2314,0.9913,0,0.0283,R,B,4
Bei12,375,F,012424B,3,Bei12_375BR_F_012424B__5,19,69,3.5455,15.6922,0.985,0,0.0494,R,B,5
Bei12,375,F,012424B,3,Bei12_375BR_F_012424B__6,69,119,3.4528,-23.2427,0.9854,0,0.0473,R,B,6
Bei12,375,F,12424,1,Bei12_375AC_F_012424__1,27,77,4.3373,22.5072,0.9765,0,0.076,C,A,1
Bei12,375,F,12424,1,Bei12_375AC_F_012424__2,84,134,2.4629,15.1027,0.9582,0,0.0584,C,A,2
Bei12,375,F,12424,1,Bei12_375AC_F_012424__3,41,91,2.1838,33.7446,0.9413,0,0.0622,C,A,3
Bei12,375,F,12424,1,Bei12_375AC_F_012424__4,1,51,3.3728,37.7136,0.9555,0,0.0827,C,A,4
Bei12,375,F,12424,1,Bei12_375AC_F_012424__5,4,54,2.7569,38.8074,0.9678,0,0.0569,C,A,5
Bei12,375,F,12424,1,Bei12_375AC_F_012424__6,19,69,1.7608,21.9481,0.914,0,0.062,C,A,6
Bei12,375,F,12424,1,Bei12_375AR_F_012424__1,50,100,1.9073,27.8202,0.9632,0,0.0422,R,A,1
Bei12,375,F,12424,1,Bei12_375AR_F_012424__2,35,85,1.8074,25.0183,0.9742,0,0.0332,R,A,2
Bei12,375,F,12424,1,Bei12_375AR_F_012424__3,35,85,2.3402,35.8301,0.9761,0,0.0413,R,A,3
Bei12,375,F,12424,1,Bei12_375AR_F_012424__4,10,60,2.9871,33.2194,0.985,0,0.0416,R,A,4
Bei12,375,F,12424,1,Bei12_375AR_F_012424__5,0,50,4.097,29.9171,0.9877,0,0.0515,R,A,5
Bei12,375,F,12424,1,Bei12_375AR_F_012424__6,6,56,0.8887,40.5432,0.9381,0,0.026,R,A,6
Bei12,375,F,12424,2,Bei12_375AC_F_012424__1,63,113,3.1361,38.724,0.9848,0,0.044,C,A,1
Bei12,375,F,12424,2,Bei12_375AC_F_012424__2,10,60,1.5703,42.2075,0.9604,0,0.0362,C,A,2
Bei12,375,F,12424,2,Bei12_375AC_F_012424__3,46,96,2.6136,30.38,0.9743,0,0.048,C,A,3
Bei12,375,F,12424,2,Bei12_375AC_F_012424__4,0,50,2.1326,55.035,0.9836,0,0.031,C,A,4
Bei12,375,F,12424,2,Bei12_375AC_F_012424__5,46,96,2.6595,26.6152,0.9866,0,0.0349,C,A,5
Bei12,375,F,12424,2,Bei12_375AC_F_012424__6,10,60,1.782,42.7294,0.9467,0,0.0481,C,A,6
Bei12,375,F,12424,2,Bei12_375AR_F_012424__1,56,106,2.4309,-22.5113,0.9835,0,0.0355,R,A,1
Bei12,375,F,12424,2,Bei12_375AR_F_012424__2,60,110,1.9768,18.6534,0.9553,0,0.0485,R,A,2
Bei12,375,F,12424,2,Bei12_375AR_F_012424__3,84,134,2.1798,61.2941,0.97,0,0.0434,R,A,3
Bei12,375,F,12424,2,Bei12_375AR_F_012424__4,53,103,2.8121,31.5872,0.9815,0,0.0435,R,A,4
Bei12,375,F,12424,2,Bei12_375AR_F_012424__5,29,79,3.4189,39.22,0.9721,0,0.0655,R,A,5
Bei12,375,F,12424,2,Bei12_375AR_F_012424__6,63,113,1.5307,6.9649,0.941,0,0.0437,R,A,6
Bei12,375,F,12424,3,Bei12_375AC_F_012424__1,4,54,2.3258,38.403,0.9647,0,0.0504,C,A,1
Bei12,375,F,12424,3,Bei12_375AC_F_012424__2,23,73,2.255,23.8478,0.9733,0,0.0422,C,A,2
Bei12,375,F,12424,3,Bei12_375AC_F_012424__3,41,91,1.834,52.1321,0.9694,0,0.0369,C,A,3
Bei12,375,F,12424,3,Bei12_375AC_F_012424__4,0,50,3.7831,60.0489,0.987,0,0.0488,C,A,4
Bei12,375,F,12424,3,Bei12_375AC_F_012424__5,29,79,2.5177,32.9841,0.9837,0,0.0365,C,A,5
Bei12,375,F,12424,3,Bei12_375AC_F_012424__6,33,83,2.6627,13.9008,0.9727,0,0.0504,C,A,6
Bei12,375,F,12424,3,Bei12_375AR_F_012424__1,34,84,2.3924,31.4963,0.9708,0,0.0469,R,A,1
Bei12,375,F,12424,3,Bei12_375AR_F_012424__2,34,84,1.3405,47.2362,0.9368,0,0.0397,R,A,2
Bei12,375,F,12424,3,Bei12_375AR_F_012424__3,50,100,3.272,22.8137,0.952,0,0.0835,R,A,3
Bei12,375,F,12424,3,Bei12_375AR_F_012424__4,22,72,3.4488,31.8206,0.9833,0,0.0507,R,A,4
Bei12,375,F,12424,3,Bei12_375AR_F_012424__5,50,100,3.2816,53.7816,0.9798,0,0.0531,R,A,5
Bei12,375,F,12424,3,Bei12_375AR_F_012424__6,0,50,1.255,55.4804,0.8928,0,0.0503,R,A,6
Bei12,375,M,012424B,1,Bei12_375BC_M_012424B__1,4,54,4.8391,37.0899,0.9828,0,0.0722,C,B,1
Bei12,375,M,012424B,1,Bei12_375BC_M_012424B__2,90,140,3.4144,13.8222,0.9935,0,0.031,C,B,2
Bei12,375,M,012424B,1,Bei12_375BC_M_012424B__3,48,98,3.805,3.1891,0.9823,0,0.0575,C,B,3
Bei12,375,M,012424B,1,Bei12_375BC_M_012424B__4,37,87,2.7203,104.3256,0.9833,0,0.0399,C,B,4
Bei12,375,M,012424B,1,Bei12_375BC_M_012424B__5,40,90,3.3149,49.2692,0.9888,0,0.0397,C,B,5
Bei12,375,M,012424B,1,Bei12_375BC_M_012424B__6,16,66,4.2979,34.8545,0.9943,0,0.0367,C,B,6
Bei12,375,M,012424B,1,Bei12_375BR_M_012424B__1,35,85,4.2887,61.8662,0.9721,0,0.0821,R,B,1
Bei12,375,M,012424B,1,Bei12_375BR_M_012424B__2,61,111,3.2531,65.2506,0.9823,0,0.0492,R,B,2
Bei12,375,M,012424B,1,Bei12_375BR_M_012424B__3,42,92,2.8753,50.8747,0.958,0,0.0683,R,B,3
Bei12,375,M,012424B,1,Bei12_375BR_M_012424B__4,32,82,3.0186,95.8593,0.9823,0,0.0457,R,B,4
Bei12,375,M,012424B,1,Bei12_375BR_M_012424B__5,10,60,4.16,47.0659,0.9822,0,0.063,R,B,5
Bei12,375,M,012424B,1,Bei12_375BR_M_012424B__6,65,115,3.3548,51.1628,0.9812,0,0.0523,R,B,6
Bei12,375,M,012424B,2,Bei12_375BC_M_012424B__1,2,52,3.5518,46.7648,0.9782,0,0.0599,C,B,1
Bei12,375,M,012424B,2,Bei12_375BC_M_012424B__2,51,101,3.2279,59.8581,0.9949,0,0.026,C,B,2
Bei12,375,M,012424B,2,Bei12_375BC_M_012424B__3,52,102,3.0233,57.4652,0.9456,0,0.0826,C,B,3
Bei12,375,M,012424B,2,Bei12_375BC_M_012424B__4,52,102,3.4913,40.4869,0.9799,0,0.0564,C,B,4
Bei12,375,M,012424B,2,Bei12_375BC_M_012424B__5,2,52,3.2204,60.3224,0.9575,0,0.077,C,B,5
Bei12,375,M,012424B,2,Bei12_375BC_M_012424B__6,42,92,4.3256,-0.1337,0.9868,0,0.0564,C,B,6
Bei12,375,M,012424B,2,Bei12_375BR_M_012424B__1,21,71,4.4165,31.7207,0.9849,0,0.0615,R,B,1
Bei12,375,M,012424B,2,Bei12_375BR_M_012424B__2,6,56,3.7206,71.8933,0.9731,0,0.07,R,B,2
Bei12,375,M,012424B,2,Bei12_375BR_M_012424B__3,85,135,2.3222,80.8057,0.9599,0,0.0538,R,B,3
Bei12,375,M,012424B,2,Bei12_375BR_M_012424B__4,35,85,4.2565,7.4911,0.987,0,0.0551,R,B,4
Bei12,375,M,012424B,2,Bei12_375BR_M_012424B__5,43,93,5.0497,3.4073,0.9913,0,0.0531,R,B,5
Bei12,375,M,012424B,2,Bei12_375BR_M_012424B__6,54,104,3.4639,47.3952,0.9811,0,0.0543,R,B,6
Bei12,375,M,012424B,3,Bei12_375BC_M_012424B__1,0,50,3.5532,78.4389,0.9237,0,0.1169,C,B,1
Bei12,375,M,012424B,3,Bei12_375BC_M_012424B__2,3,53,3.7676,70.2934,0.9901,0,0.0424,C,B,2
Bei12,375,M,012424B,3,Bei12_375BC_M_012424B__3,3,53,2.801,53.5337,0.9859,0,0.0378,C,B,3
Bei12,375,M,012424B,3,Bei12_375BC_M_012424B__4,5,55,3.8556,68.0701,0.9922,0,0.0384,C,B,4
Bei12,375,M,012424B,3,Bei12_375BC_M_012424B__5,35,85,3.0053,78.7239,0.9756,0,0.0536,C,B,5
Bei12,375,M,012424B,3,Bei12_375BC_M_012424B__6,1,51,4.0927,63.0074,0.9854,0,0.0561,C,B,6
Bei12,375,M,012424B,3,Bei12_375BR_M_012424B__1,4,54,3.5986,42.2669,0.9853,0,0.0495,R,B,1
Bei12,375,M,012424B,3,Bei12_375BR_M_012424B__2,21,71,3.2006,89.0085,0.9804,0,0.051,R,B,2
Bei12,375,M,012424B,3,Bei12_375BR_M_012424B__3,84,134,2.7772,79.9994,0.9893,0,0.0325,R,B,3
Bei12,375,M,012424B,3,Bei12_375BR_M_012424B__4,5,55,3.7714,51.9906,0.99,0,0.0426,R,B,4
Bei12,375,M,012424B,3,Bei12_375BR_M_012424B__5,38,88,4.8393,-18.6209,0.99,0,0.0548,R,B,5
Bei12,375,M,012424B,3,Bei12_375BR_M_012424B__6,0,50,4.3321,56.4382,0.9904,0,0.048,R,B,6
Bei12,375,M,12424,1,Bei12_375AC_M_012424__1,11,61,3.2222,34.5208,0.9789,0,0.0534,C,A,1
Bei12,375,M,12424,1,Bei12_375AC_M_012424__2,0,50,3.06,58.0082,0.9783,0,0.0514,C,A,2
Bei12,375,M,12424,1,Bei12_375AC_M_012424__3,11,61,2.3611,53.6883,0.9443,0,0.0653,C,A,3
Bei12,375,M,12424,1,Bei12_375AC_M_012424__4,0,50,2.7911,70.6044,0.9729,0,0.0526,C,A,4
Bei12,375,M,12424,1,Bei12_375AC_M_012424__5,54,104,3.2015,16.7432,0.9809,0,0.0504,C,A,5
Bei12,375,M,12424,1,Bei12_375AC_M_012424__6,45,95,2.9074,8.668,0.9736,0,0.0541,C,A,6
Bei12,375,M,12424,1,Bei12_375AR_M_012424__1,33,83,2.6804,52.9444,0.9616,0,0.0607,R,A,1
Bei12,375,M,12424,1,Bei12_375AR_M_012424__2,35,85,4.1328,52.2554,0.9931,0,0.0386,R,A,2
Bei12,375,M,12424,1,Bei12_375AR_M_012424__3,19,69,3.7555,53.9349,0.9884,0,0.0458,R,A,3
Bei12,375,M,12424,1,Bei12_375AR_M_012424__4,23,73,2.8701,57.8632,0.9851,0,0.0398,R,A,4
Bei12,375,M,12424,1,Bei12_375AR_M_012424__5,58,108,3.2431,37.1923,0.9602,0,0.0749,R,A,5
Bei12,375,M,12424,1,Bei12_375AR_M_012424__6,32,82,5.2119,20.6037,0.9908,0,0.0566,R,A,6
Bei12,375,M,12424,2,Bei12_375AC_M_012424__1,18,68,2.9858,53.6836,0.9831,0,0.0441,C,A,1
Bei12,375,M,12424,2,Bei12_375AC_M_012424__2,33,83,3.9047,7.5265,0.9913,0,0.0412,C,A,2
Bei12,375,M,12424,2,Bei12_375AC_M_012424__3,11,61,3.6468,56.7254,0.988,0,0.0452,C,A,3
Bei12,375,M,12424,2,Bei12_375AC_M_012424__4,37,87,3.4475,47.8852,0.9873,0,0.0441,C,A,4
Bei12,375,M,12424,2,Bei12_375AC_M_012424__5,28,78,3.3327,34.7844,0.974,0,0.0615,C,A,5
Bei12,375,M,12424,2,Bei12_375AC_M_012424__6,51,101,3.2089,-9.3815,0.9881,0,0.0397,C,A,6
Bei12,375,M,12424,2,Bei12_375AR_M_012424__1,12,62,3.1257,74.4878,0.9399,0,0.0901,R,A,1
Bei12,375,M,12424,2,Bei12_375AR_M_012424__2,6,56,2.304,67.3106,0.975,0,0.0416,R,A,2
Bei12,375,M,12424,2,Bei12_375AR_M_012424__3,33,83,3.5179,72.5651,0.9896,0,0.0406,R,A,3
Bei12,375,M,12424,2,Bei12_375AR_M_012424__4,5,55,2.1681,72.6677,0.954,0,0.0541,R,A,4
Bei12,375,M,12424,2,Bei12_375AR_M_012424__5,61,111,3.9258,-2.4422,0.9794,0,0.0642,R,A,5
Bei12,375,M,12424,2,Bei12_375AR_M_012424__6,1,51,3.0382,63.1404,0.976,0,0.0538,R,A,6
Bei12,375,M,12424,3,Bei12_375AC_M_012424__1,19,69,2.6597,30.7813,0.9694,0,0.0534,C,A,1
Bei12,375,M,12424,3,Bei12_375AC_M_012424__2,66,116,2.7862,43.9183,0.983,0,0.0413,C,A,2
Bei12,375,M,12424,3,Bei12_375AC_M_012424__3,55,105,2.974,46.9383,0.9697,0,0.0595,C,A,3
Bei12,375,M,12424,3,Bei12_375AC_M_012424__4,9,59,2.5414,53.872,0.9747,0,0.0463,C,A,4
Bei12,375,M,12424,3,Bei12_375AC_M_012424__5,25,75,3.6193,18.2293,0.973,0,0.0682,C,A,5
Bei12,375,M,12424,3,Bei12_375AC_M_012424__6,2,52,2.7558,53.3031,0.9867,0,0.036,C,A,6
Bei12,375,M,12424,4,Bei12_375AR_M_012424__1,11,61,3.0643,36.8682,0.9805,0,0.0487,R,A,1
Bei12,375,M,12424,4,Bei12_375AR_M_012424__2,68,118,3.2436,50.9179,0.9893,0,0.038,R,A,2
Bei12,375,M,12424,4,Bei12_375AR_M_012424__3,55,105,3.2524,31.0171,0.984,0,0.0468,R,A,3
Bei12,375,M,12424,4,Bei12_375AR_M_012424__4,27,77,3.0001,48.6981,0.9904,0,0.0333,R,A,4
Bei12,375,M,12424,4,Bei12_375AR_M_012424__5,0,50,2.3648,77.6634,0.9476,0,0.0633,R,A,5
Bei12,375,M,12424,4,Bei12_375AR_M_012424__6,31,81,4.6033,23.9945,0.9742,0,0.0847,R,A,6
Bei12,Ore,F,012424B,1,Bei12_OreBC_F_012424B__1,25,75,2.0711,28.8049,0.955,0,0.051,C,B,1
Bei12,Ore,F,012424B,1,Bei12_OreBC_F_012424B__2,13,63,1.3194,68.2651,0.9586,0,0.0311,C,B,2
Bei12,Ore,F,012424B,1,Bei12_OreBC_F_012424B__3,38,88,1.0312,33.8479,0.9125,0,0.0367,C,B,3
Bei12,Ore,F,012424B,1,Bei12_OreBC_F_012424B__4,7,57,0.7126,36.6982,0.9593,0,0.0167,C,B,4
