Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,treatment,build,vial
375,375,F,100323Parental,3,Parental_375R_F_100323Parental__2,68,118,3.3797,7.9765,0.9906,0,0.037,R,parental,2
375,375,F,100323Parental,3,Parental_375R_F_100323Parental__3,56,106,2.5369,23.5854,0.9867,0,0.0332,R,parental,3
375,375,F,100323Parental,3,Parental_375R_F_100323Parental__4,59,109,2.9435,30.5625,0.9849,0,0.0411,R,parental,4
375,375,F,100323Parental,3,Parental_375R_F_100323Parental__5,7,57,3.4735,45.1457,0.9781,0,0.0586,R,parental,5
375,375,F,100323Parental,3,Parental_375R_F_100323Parental__6,30,80,2.6068,39.2298,0.9535,0,0.0654,R,parental,6
375,375,M,100323Parental,1,Parental_375C_M_100323Parental__1,61,111,3.9388,8.6666,0.9915,0,0.0409,C,parental,1
375,375,M,100323Parental,1,Parental_375C_M_100323Parental__2,14,64,2.7648,99.0585,0.9323,0,0.0851,C,parental,2
375,375,M,100323Parental,1,Parental_375C_M_100323Parental__3,0,50,2.5157,77.1959,0.9664,0,0.0531,C,parental,3
375,375,M,100323Parental,1,Parental_375C_M_100323Parental__4,0,50,2.9939,86.4216,0.9317,0,0.0927,C,parental,4
375,375,M,100323Parental,1,Parental_375C_M_100323Parental__5,22,72,3.2629,88.0113,0.987,0,0.0422,C,parental,5
375,375,M,100323Parental,1,Parental_375C_M_100323Parental__6,5,55,2.5079,64.5973,0.9791,0,0.0414,C,parental,6
375,375,M,100323Parental,1,Parental_375R_M_100323Parental__1,51,101,3.3752,13.3731,0.9896,0,0.0389,R,parental,1
375,375,M,100323Parental,1,Parental_375R_M_100323Parental__2,81,131,2.4394,48.5402,0.951,0,0.063,R,parental,2
375,375,M,100323Parental,1,Parental_375R_M_100323Parental__3,18,68,3.1509,49.2754,0.9958,0,0.023,R,parental,3
375,375,M,100323Parental,1,Parental_375R_M_100323Parental__4,20,70,3.5188,47.7824,0.9871,0,0.0453,R,parental,4
375,375,M,100323Parental,1,Parental_375R_M_100323Parental__5,46,96,2.5256,91.5689,0.9433,0,0.0706,R,parental,5
375,375,M,100323Parental,1,Parental_375R_M_100323Parental__6,49,99,3.1423,84.7133,0.9669,0,0.0659,R,parental,6
375,375,M,100323Parental,2,Parental_375C_M_100323Parental__1,0,50,2.837,95.2888,0.973,0,0.0534,C,parental,1
375,375,M,100323Parental,2,Parental_375C_M_100323Parental__2,19,69,2.9891,72.7515,0.9772,0,0.0516,C,parental,2
375,375,M,100323Parental,2,Parental_375C_M_100323Parental__3,2,52,3.8837,70.0727,0.9805,0,0.0618,C,parental,3
375,375,M,100323Parental,2,Parental_375C_M_100323Parental__4,9,59,3.9119,45.4901,0.9812,0,0.0611,C,parental,4
375,375,M,100323Parental,2,Parental_375C_M_100323Parental__5,26,76,3.4474,77.4863,0.9738,0,0.0638,C,parental,5
375,375,M,100323Parental,2,Parental_375C_M_100323Parental__6,3,53,2.7094,92.8126,0.9332,0,0.0828,C,parental,6
375,375,M,100323Parental,2,Parental_375R_M_100323Parental__1,8,58,2.9223,63.1377,0.9373,0,0.0862,R,parental,1
375,375,M,100323Parental,2,Parental_375R_M_100323Parental__2,2,52,2.378,77.5939,0.9751,0,0.0429,R,parental,2
375,375,M,100323Parental,2,Parental_375R_M_100323Parental__3,31,81,3.0695,49.0955,0.9868,0,0.0399,R,parental,3
375,375,M,100323Parental,2,Parental_375R_M_100323Parental__4,2,52,3.461,72.1723,0.9893,0,0.0404,R,parental,4
375,375,M,100323Parental,2,Parental_375R_M_100323Parental__5,67,117,2.8762,54.6409,0.9448,0,0.0791,R,parental,5
375,375,M,100323Parental,2,Parental_375R_M_100323Parental__6,57,107,3.3894,78.0199,0.9352,0,0.1019,R,parental,6
375,375,M,100323Parental,3,Parental_375C_M_100323Parental__1,26,76,3.575,83.2991,0.9885,0,0.0434,C,parental,1
375,375,M,100323Parental,3,Parental_375C_M_100323Parental__2,0,50,2.7846,65.2244,0.9742,0,0.0512,C,parental,2
375,375,M,100323Parental,3,Parental_375C_M_100323Parental__3,19,69,3.5825,47.0574,0.9727,0,0.0678,C,parental,3
375,375,M,100323Parental,3,Parental_375C_M_100323Parental__4,8,58,3.1936,63.965,0.9773,0,0.0549,C,parental,4
375,375,M,100323Parental,3,Parental_375C_M_100323Parental__5,1,51,3.2994,71.5419,0.9339,0,0.1002,C,parental,5
375,375,M,100323Parental,3,Parental_375C_M_100323Parental__6,89,139,3.7807,-48.3409,0.9541,0,0.0942,C,parental,6
375,375,M,100323Parental,3,Parental_375R_M_100323Parental__1,32,82,3.3637,36.9504,0.9809,0,0.053,R,parental,1
375,375,M,100323Parental,3,Parental_375R_M_100323Parental__2,14,64,3.4049,63.0509,0.989,0,0.0404,R,parental,2
375,375,M,100323Parental,3,Parental_375R_M_100323Parental__3,4,54,2.8467,88.592,0.9829,0,0.0423,R,parental,3
375,375,M,100323Parental,3,Parental_375R_M_100323Parental__4,1,51,1.9771,74.4487,0.9745,0,0.0361,R,parental,4
375,375,M,100323Parental,3,Parental_375R_M_100323Parental__5,38,88,3.3572,67.099,0.9722,0,0.0641,R,parental,5
375,375,M,100323Parental,3,Parental_375R_M_100323Parental__6,12,62,2.7007,97.3022,0.9612,0,0.0615,R,parental,6
Bei5,375,F,100323,1,Bei5_375AC_F_100323__1,28,78,1.9949,36.0817,0.9762,0,0.0352,C,A,1
Bei5,375,F,100323,1,Bei5_375AC_F_100323__2,8,58,2.0642,58.6408,0.9771,0,0.0357,C,A,2
Bei5,375,F,100323,1,Bei5_375AC_F_100323__3,90,140,2.2534,27.0797,0.934,0,0.0684,C,A,3
Bei5,375,F,100323,1,Bei5_375AC_F_100323__4,39,89,2.5886,25.8946,0.9886,0,0.0313,C,A,4
Bei5,375,F,100323,1,Bei5_375AC_F_100323__5,11,61,1.1833,87.5534,0.7762,0,0.0763,C,A,5
Bei5,375,F,100323,1,Bei5_375AC_F_100323__6,10,60,1.3709,47.9148,0.9538,0,0.0343,C,A,6
Bei5,375,F,100323,1,Bei5_375AR_F_100323__1,0,50,1.7525,44.6279,0.9802,0,0.0281,R,A,1
Bei5,375,F,100323,1,Bei5_375AR_F_100323__2,23,73,2.1728,53.1717,0.9761,0,0.0384,R,A,2
Bei5,375,F,100323,1,Bei5_375AR_F_100323__3,28,78,2.7173,27.3697,0.9846,0,0.0383,R,A,3
Bei5,375,F,100323,1,Bei5_375AR_F_100323__4,56,106,1.5017,53.5523,0.9548,0,0.0371,R,A,4
Bei5,375,F,100323,1,Bei5_375AR_F_100323__5,25,75,2.3272,67.4753,0.9677,0,0.0481,R,A,5
Bei5,375,F,100323,1,Bei5_375AR_F_100323__6,43,93,2.0984,24.2007,0.9694,0,0.0422,R,A,6
Bei5,375,F,100323,2,Bei5_375AC_F_100323__1,11,61,2.216,66.7638,0.9827,0,0.0332,C,A,1
Bei5,375,F,100323,2,Bei5_375AC_F_100323__2,75,125,2.0291,74.4276,0.9617,0,0.0459,C,A,2
Bei5,375,F,100323,2,Bei5_375AC_F_100323__3,67,117,3.2272,-9.7793,0.9713,0,0.0627,C,A,3
Bei5,375,F,100323,2,Bei5_375AC_F_100323__4,9,59,2.8093,34.8528,0.9799,0,0.0454,C,A,4
Bei5,375,F,100323,2,Bei5_375AC_F_100323__5,42,92,3.0375,19.7984,0.9786,0,0.0507,C,A,5
Bei5,375,F,100323,2,Bei5_375AC_F_100323__6,51,101,2.4215,14.1015,0.9087,0,0.0883,C,A,6
Bei5,375,F,100323,2,Bei5_375AR_F_100323__1,38,88,2.3504,26.1876,0.9842,0,0.0336,R,A,1
Bei5,375,F,100323,2,Bei5_375AR_F_100323__2,28,78,3.0368,22.6044,0.9946,0,0.0252,R,A,2
Bei5,375,F,100323,2,Bei5_375AR_F_100323__3,73,123,3.4465,-17.6121,0.9749,0,0.0625,R,A,3
Bei5,375,F,100323,2,Bei5_375AR_F_100323__4,9,59,2.0111,79.4543,0.9804,0,0.0321,R,A,4
Bei5,375,F,100323,2,Bei5_375AR_F_100323__5,1,51,3.1347,56.871,0.9689,0,0.0636,R,A,5
Bei5,375,F,100323,2,Bei5_375AR_F_100323__6,26,76,1.8837,61.2334,0.9719,0,0.0362,R,A,6
Bei5,375,F,100323,3,Bei5_375AC_F_100323__1,14,64,3.2272,23.3138,0.9839,0,0.0465,C,A,1
Bei5,375,F,100323,3,Bei5_375AC_F_100323__2,23,73,2.4478,25.5143,0.9575,0,0.0585,C,A,2
Bei5,375,F,100323,3,Bei5_375AC_F_100323__3,33,83,1.4616,35.6933,0.9604,0,0.0337,C,A,3
Bei5,375,F,100323,3,Bei5_375AC_F_100323__4,9,59,2.2604,50.9597,0.9412,0,0.0644,C,A,4
Bei5,375,F,100323,3,Bei5_375AC_F_100323__5,46,96,4.1765,-33.5191,0.9762,0,0.0736,C,A,5
Bei5,375,F,100323,3,Bei5_375AC_F_100323__6,57,107,3.1657,-13.8858,0.9769,0,0.0549,C,A,6
Bei5,375,F,100323,3,Bei5_375AR_F_100323__1,9,59,2.05,50.0213,0.9629,0,0.0456,R,A,1
Bei5,375,F,100323,3,Bei5_375AR_F_100323__2,62,112,2.8499,19.0289,0.9823,0,0.0431,R,A,2
Bei5,375,F,100323,3,Bei5_375AR_F_100323__3,7,57,2.1411,51.2742,0.9777,0,0.0365,R,A,3
Bei5,375,F,100323,3,Bei5_375AR_F_100323__4,29,79,2.2469,28.9268,0.963,0,0.0499,R,A,4
Bei5,375,F,100323,3,Bei5_375AR_F_100323__5,29,79,2.977,36.8609,0.9948,0,0.0242,R,A,5
Bei5,375,F,100323,3,Bei5_375AR_F_100323__6,13,63,2.0504,41.3469,0.9842,0,0.0293,R,A,6
Bei5,375,F,100323B,1,Bei5_375BC_F_100323B__1,25,75,3.2342,20.601,0.9711,0,0.0631,C,B,1
Bei5,375,F,100323B,1,Bei5_375BC_F_100323B__2,28,78,2.4179,64.913,0.9647,0,0.0524,C,B,2
Bei5,375,F,100323B,1,Bei5_375BC_F_100323B__3,9,59,2.2189,35.1652,0.9588,0,0.0521,C,B,3
Bei5,375,F,100323B,1,Bei5_375BC_F_100323B__4,4,54,2.3926,60.3105,0.9739,0,0.0442,C,B,4
Bei5,375,F,100323B,1,Bei5_375BC_F_100323B__5,22,72,1.2706,57.9576,0.9504,0,0.033,C,B,5
Bei5,375,F,100323B,1,Bei5_375BC_F_100323B__6,44,94,1.9706,51.2166,0.9895,0,0.0229,C,B,6
Bei5,375,F,100323B,1,Bei5_375BR_F_100323B__1,6,56,1.2202,42.6174,0.9553,0,0.03,R,B,1
Bei5,375,F,100323B,1,Bei5_375BR_F_100323B__2,46,96,2.5587,20.6808,0.9731,0,0.0481,R,B,2
Bei5,375,F,100323B,1,Bei5_375BR_F_100323B__3,5,55,2.9779,61.4955,0.939,0,0.0865,R,B,3
Bei5,375,F,100323B,1,Bei5_375BR_F_100323B__4,2,52,1.1637,44.6812,0.9445,0,0.0321,R,B,4
Bei5,375,F,100323B,1,Bei5_375BR_F_100323B__5,28,78,1.9924,32.4587,0.9767,0,0.0348,R,B,5
Bei5,375,F,100323B,1,Bei5_375BR_F_100323B__6,43,93,1.3783,46.7712,0.9407,0,0.0395,R,B,6
Bei5,375,F,100323B,2,Bei5_375BC_F_100323B__1,27,77,3.5624,9.1906,0.9878,0,0.0445,C,B,1
Bei5,375,F,100323B,2,Bei5_375BC_F_100323B__2,62,112,2.0968,35.6476,0.9502,0,0.0546,C,B,2
Bei5,375,F,100323B,2,Bei5_375BC_F_100323B__3,59,109,2.3481,29.4937,0.9835,0,0.0342,C,B,3
Bei5,375,F,100323B,2,Bei5_375BC_F_100323B__4,90,140,3.2746,-25.2549,0.9675,0,0.068,C,B,4
Bei5,375,F,100323B,2,Bei5_375BC_F_100323B__5,28,78,2.7405,55.6839,0.9791,0,0.0452,C,B,5
Bei5,375,F,100323B,2,Bei5_375BC_F_100323B__6,64,114,1.935,49.2137,0.9934,0,0.0177,C,B,6
Bei5,375,F,100323B,2,Bei5_375BR_F_100323B__1,73,123,2.4415,-0.6559,0.9627,0,0.0545,R,B,1
Bei5,375,F,100323B,2,Bei5_375BR_F_100323B__2,47,97,2.4779,36.5441,0.9657,0,0.0529,R,B,2
Bei5,375,F,100323B,2,Bei5_375BR_F_100323B__3,0,50,1.8778,64.4425,0.9768,0,0.0327,R,B,3
Bei5,375,F,100323B,2,Bei5_375BR_F_100323B__4,47,97,2.9462,8.8581,0.9837,0,0.0427,R,B,4
Bei5,375,F,100323B,2,Bei5_375BR_F_100323B__5,7,57,1.7033,67.7972,0.9719,0,0.0328,R,B,5
Bei5,375,F,100323B,2,Bei5_375BR_F_100323B__6,74,124,1.3691,56.931,0.9581,0,0.0325,R,B,6
Bei5,375,F,100323B,3,Bei5_375BC_F_100323B__1,45,95,2.1379,23.7752,0.984,0,0.0307,C,B,1
Bei5,375,F,100323B,3,Bei5_375BC_F_100323B__2,84,134,3.4348,-5.2052,0.9911,0,0.0366,C,B,2
Bei5,375,F,100323B,3,Bei5_375BC_F_100323B__3,53,103,2.1193,30.0739,0.9684,0,0.0433,C,B,3
Bei5,375,F,100323B,3,Bei5_375BC_F_100323B__4,75,125,2.5697,35.227,0.9715,0,0.0497,C,B,4
Bei5,375,F,100323B,3,Bei5_375BC_F_100323B__5,43,93,2.1573,56.6423,0.9855,0,0.0294,C,B,5
Bei5,375,F,100323B,3,Bei5_375BC_F_100323B__6,74,124,2.7351,39.4276,0.9936,0,0.0248,C,B,6
Bei5,375,F,100323B,3,Bei5_375BR_F_100323B__1,71,121,2.6755,0.4106,0.9665,0,0.0564,R,B,1
Bei5,375,F,100323B,3,Bei5_375BR_F_100323B__2,69,119,2.5061,4.202,0.9631,0,0.0556,R,B,2
Bei5,375,F,100323B,3,Bei5_375BR_F_100323B__3,15,65,2.7844,57.0906,0.9852,0,0.0385,R,B,3
Bei5,375,F,100323B,3,Bei5_375BR_F_100323B__4,25,75,2.9201,28.4849,0.9887,0,0.0352,R,B,4
Bei5,375,F,100323B,3,Bei5_375BR_F_100323B__5,52,102,3.3361,4.482,0.9867,0,0.0436,R,B,5
Bei5,375,F,100323B,3,Bei5_375BR_F_100323B__6,48,98,2.0275,12.661,0.96,0,0.0469,R,B,6
Bei5,375,M,100323,1,Bei5_375AC_M_100323__1,17,67,2.9804,42.5319,0.9683,0,0.061,C,A,1
Bei5,375,M,100323,1,Bei5_375AC_M_100323__2,2,52,2.1992,55.5277,0.9721,0,0.0421,C,A,2
Bei5,375,M,100323,1,Bei5_375AC_M_100323__3,19,69,2.2901,70.984,0.9797,0,0.0372,C,A,3
Bei5,375,M,100323,1,Bei5_375AC_M_100323__4,0,50,2.4316,53.1164,0.9694,0,0.0489,C,A,4
Bei5,375,M,100323,1,Bei5_375AC_M_100323__5,18,68,3.9625,47.4495,0.9792,0,0.0651,C,A,5
Bei5,375,M,100323,1,Bei5_375AC_M_100323__6,0,50,4.3184,81.5296,0.9564,0,0.1047,C,A,6
Bei5,375,M,100323,1,Bei5_375AR_M_100323__1,19,69,3.7591,40.3715,0.9707,0,0.0738,R,A,1
Bei5,375,M,100323,1,Bei5_375AR_M_100323__2,21,71,3.515,44.4279,0.9874,0,0.0447,R,A,2
Bei5,375,M,100323,1,Bei5_375AR_M_100323__3,83,133,3.3863,20.1963,0.9866,0,0.0445,R,A,3
Bei5,375,M,100323,1,Bei5_375AR_M_100323__4,25,75,3.3881,60.2294,0.9696,0,0.0679,R,A,4
Bei5,375,M,100323,1,Bei5_375AR_M_100323__5,45,95,1.6825,52.1444,0.8693,0,0.0759,R,A,5
Bei5,375,M,100323,1,Bei5_375AR_M_100323__6,1,51,2.6851,50.4715,0.9798,0,0.0434,R,A,6
Bei5,375,M,100323,2,Bei5_375AC_M_100323__1,15,65,2.6543,45.8414,0.9841,0,0.038,C,A,1
Bei5,375,M,100323,2,Bei5_375AC_M_100323__2,0,50,2.7216,47.3049,0.9701,0,0.054,C,A,2
Bei5,375,M,100323,2,Bei5_375AC_M_100323__3,55,105,5.0013,-46.6411,0.9908,0,0.0543,C,A,3
Bei5,375,M,100323,2,Bei5_375AC_M_100323__4,11,61,3.0269,62.5784,0.9491,0,0.0797,C,A,4
Bei5,375,M,100323,2,Bei5_375AC_M_100323__5,16,66,2.7461,63.8358,0.9784,0,0.046,C,A,5
Bei5,375,M,100323,2,Bei5_375AC_M_100323__6,1,51,2.369,79.1363,0.9582,0,0.0562,C,A,6
Bei5,375,M,100323,2,Bei5_375AR_M_100323__1,30,80,4.739,15.8178,0.9832,0,0.0699,R,A,1
Bei5,375,M,100323,2,Bei5_375AR_M_100323__2,13,63,3.3151,57.2141,0.9928,0,0.0317,R,A,2
Bei5,375,M,100323,2,Bei5_375AR_M_100323__3,65,115,3.0501,17.1591,0.9868,0,0.0397,R,A,3
Bei5,375,M,100323,2,Bei5_375AR_M_100323__4,6,56,2.9792,69.3034,0.9641,0,0.0652,R,A,4
Bei5,375,M,100323,2,Bei5_375AR_M_100323__5,3,53,2.0939,89.7916,0.959,0,0.0491,R,A,5
Bei5,375,M,100323,2,Bei5_375AR_M_100323__6,26,76,2.8264,48.7504,0.9856,0,0.0384,R,A,6
Bei5,375,M,100323,3,Bei5_375AC_M_100323__1,5,55,2.3085,48.7898,0.973,0,0.0434,C,A,1
Bei5,375,M,100323,3,Bei5_375AC_M_100323__2,10,60,2.531,51.2585,0.9838,0,0.0366,C,A,2
Bei5,375,M,100323,3,Bei5_375AC_M_100323__3,0,50,2.1478,67.1351,0.9711,0,0.0419,C,A,3
Bei5,375,M,100323,3,Bei5_375AC_M_100323__4,11,61,3.0607,45.09,0.9816,0,0.0473,C,A,4
Bei5,375,M,100323,3,Bei5_375AC_M_100323__5,40,90,3.5622,38.009,0.9891,0,0.042,C,A,5
Bei5,375,M,100323,3,Bei5_375AC_M_100323__6,34,84,3.4321,38.1683,0.9935,0,0.0313,C,A,6
Bei5,375,M,100323,3,Bei5_375AR_M_100323__1,20,70,3.7141,39.8424,0.9874,0,0.0472,R,A,1
Bei5,375,M,100323,3,Bei5_375AR_M_100323__2,32,82,3.6913,15.9871,0.978,0,0.0624,R,A,2
Bei5,375,M,100323,3,Bei5_375AR_M_100323__3,40,90,2.5672,76.6754,0.9522,0,0.0654,R,A,3
Bei5,375,M,100323,3,Bei5_375AR_M_100323__4,29,79,3.1905,36.1408,0.9612,0,0.0727,R,A,4
Bei5,375,M,100323,3,Bei5_375AR_M_100323__5,4,54,3.2537,53.615,0.966,0,0.0691,R,A,5
Bei5,375,M,100323,3,Bei5_375AR_M_100323__6,10,60,2.5045,40.629,0.9892,0,0.0295,R,A,6
Bei5,375,M,100323B,1,Bei5_375BC_M_100323B__1,0,50,3.5696,78.0643,0.9776,0,0.061,C,B,1
Bei5,375,M,100323B,1,Bei5_375BC_M_100323B__2,61,111,2.6492,72.144,0.9776,0,0.0453,C,B,2
Bei5,375,M,100323B,1,Bei5_375BC_M_100323B__3,62,112,3.4375,-12.173,0.9758,0,0.0611,C,B,3
Bei5,375,M,100323B,1,Bei5_375BC_M_100323B__4,69,119,2.8114,59.9657,0.9566,0,0.0679,C,B,4
Bei5,375,M,100323B,1,Bei5_375BC_M_100323B__5,6,56,2.6109,49.3523,0.9939,0,0.023,C,B,5
Bei5,375,M,100323B,1,Bei5_375BC_M_100323B__6,26,76,3.6797,75.1217,0.9815,0,0.057,C,B,6
Bei5,375,M,100323B,1,Bei5_375BR_M_100323B__1,15,65,3.0267,55.609,0.9529,0,0.0765,R,B,1
Bei5,375,M,100323B,1,Bei5_375BR_M_100323B__2,4,54,3.1639,106.4192,0.982,0,0.0483,R,B,2
Bei5,375,M,100323B,1,Bei5_375BR_M_100323B__3,2,52,2.3098,57.1719,0.9852,0,0.0319,R,B,3
Bei5,375,M,100323B,1,Bei5_375BR_M_100323B__4,69,119,3.3494,49.512,0.9822,0,0.0509,R,B,4
Bei5,375,M,100323B,1,Bei5_375BR_M_100323B__5,56,106,3.1952,51.2551,0.9711,0,0.0624,R,B,5
Bei5,375,M,100323B,1,Bei5_375BR_M_100323B__6,0,50,4.1935,77.5057,0.9866,0,0.0549,R,B,6
Bei5,375,M,100323B,2,Bei5_375BC_M_100323B__1,56,106,3.5543,31.1696,0.9693,0,0.0715,C,B,1
Bei5,375,M,100323B,2,Bei5_375BC_M_100323B__2,19,69,3.2656,54.8596,0.9905,0,0.036,C,B,2
Bei5,375,M,100323B,2,Bei5_375BC_M_100323B__3,92,142,3.1043,-17.4795,0.9533,0,0.078,C,B,3
Bei5,375,M,100323B,2,Bei5_375BC_M_100323B__4,4,54,3.4106,73.866,0.989,0,0.0406,C,B,4
Bei5,375,M,100323B,2,Bei5_375BC_M_100323B__5,7,57,3.6693,87.8526,0.9898,0,0.042,C,B,5
Bei5,375,M,100323B,2,Bei5_375BC_M_100323B__6,6,56,3.0249,75.2599,0.9652,0,0.065,C,B,6
Bei5,375,M,100323B,2,Bei5_375BR_M_100323B__1,51,101,3.2879,24.6903,0.9738,0,0.061,R,B,1
Bei5,375,M,100323B,2,Bei5_375BR_M_100323B__2,22,72,3.2661,64.8946,0.9851,0,0.0452,R,B,2
Bei5,375,M,100323B,2,Bei5_375BR_M_100323B__3,10,60,3.8023,51.3993,0.9798,0,0.0616,R,B,3
Bei5,375,M,100323B,2,Bei5_375BR_M_100323B__4,42,92,3.1163,49.7907,0.9895,0,0.0361,R,B,4
Bei5,375,M,100323B,2,Bei5_375BR_M_100323B__5,17,67,4.124,71.7967,0.9728,0,0.0779,R,B,5
Bei5,375,M,100323B,2,Bei5_375BR_M_100323B__6,64,114,2.6485,74.1746,0.964,0,0.058,R,B,6
Bei5,375,M,100323B,3,Bei5_375BC_M_100323B__1,68,118,2.8888,40.4826,0.9131,0,0.1024,C,B,1
Bei5,375,M,100323B,3,Bei5_375BC_M_100323B__2,0,50,2.6309,103.5076,0.9284,0,0.0836,C,B,2
Bei5,375,M,100323B,3,Bei5_375BC_M_100323B__3,48,98,2.2867,49.5354,0.9837,0,0.0332,C,B,3
Bei5,375,M,100323B,3,Bei5_375BC_M_100323B__4,40,90,2.8274,65.8305,0.9687,0,0.0575,C,B,4
Bei5,375,M,100323B,3,Bei5_375BC_M_100323B__5,11,61,2.7142,87.585,0.9787,0,0.0452,C,B,5
Bei5,375,M,100323B,3,Bei5_375BC_M_100323B__6,62,112,3.0719,57.2456,0.9744,0,0.0563,C,B,6
Bei5,375,M,100323B,3,Bei5_375BR_M_100323B__1,31,81,3.506,38.8722,0.987,0,0.0454,R,B,1
Bei5,375,M,100323B,3,Bei5_375BR_M_100323B__2,29,79,2.4514,97.0355,0.974,0,0.0452,R,B,2
Bei5,375,M,100323B,3,Bei5_375BR_M_100323B__3,32,82,3.0164,32.1941,0.9616,0,0.0683,R,B,3
Bei5,375,M,100323B,3,Bei5_375BR_M_100323B__4,9,59,3.7634,56.8024,0.9896,0,0.0435,R,B,4
Bei5,375,M,100323B,3,Bei5_375BR_M_100323B__5,34,84,3.9346,33.4889,0.9908,0,0.0428,R,B,5
Bei5,375,M,100323B,3,Bei5_375BR_M_100323B__6,5,55,3.6751,84.3864,0.9837,0,0.0532,R,B,6
Bei5,Ore,F,100323,1,Bei5_OreAC_F_100323__1,19,69,1.7699,24.5998,0.9904,0,0.0196,C,A,1
Bei5,Ore,F,100323,1,Bei5_OreAC_F_100323__2,34,84,1.6456,12.6851,0.9791,0,0.0271,C,A,2
Bei5,Ore,F,100323,1,Bei5_OreAC_F_100323__3,38,88,1.458,7.4315,0.9823,0,0.0221,C,A,3
Bei5,Ore,F,100323,1,Bei5_OreAC_F_100323__4,51,101,2.6033,-13.4289,0.9864,0,0.0345,C,A,4
