Mito,Nuc,Sex,Day,rep,vial_ID,first_frame,last_frame,slope,intercept,r_value,p_value,std_err,treatment,build,vial
Bei54,Ore,F,070423R,1,Bei54_OreB_F_070423R__2,55,105,0.5654,51.709,0.8409,0,0.0289,R,B,2
Bei54,Ore,F,070423R,1,Bei54_OreB_F_070423R__3,46,96,1.0679,57.262,0.8151,0,0.0602,R,B,3
Bei54,Ore,F,070423R,1,Bei54_OreB_F_070423R__4,92,142,0.4054,36.6709,0.828,0,0.0218,R,B,4
Bei54,Ore,F,070423R,1,Bei54_OreB_F_070423R__5,19,69,1.1227,37.8478,0.9731,0,0.0211,R,B,5
Bei54,Ore,F,070423R,1,Bei54_OreB_F_070423R__6,29,79,1.4497,31.8579,0.9776,0,0.0248,R,B,6
Bei54,Ore,F,070423R,2,Bei54_OreA_F_070423R__1,40,90,1.3325,8.5244,0.9807,0,0.0211,R,A,1
Bei54,Ore,F,070423R,2,Bei54_OreA_F_070423R__2,22,72,0.7992,26.6074,0.9587,0,0.0188,R,A,2
Bei54,Ore,F,070423R,2,Bei54_OreA_F_070423R__3,86,136,1.2312,16.9111,0.9516,0,0.0316,R,A,3
Bei54,Ore,F,070423R,2,Bei54_OreA_F_070423R__4,38,88,0.7418,22.2561,0.9532,0,0.0187,R,A,4
Bei54,Ore,F,070423R,2,Bei54_OreA_F_070423R__5,40,90,0.7382,37.9891,0.9419,0,0.0209,R,A,5
Bei54,Ore,F,070423R,2,Bei54_OreA_F_070423R__6,72,122,1.3939,4.9431,0.969,0,0.0282,R,A,6
Bei54,Ore,F,070423R,2,Bei54_OreB_F_070423R__1,42,92,1.1623,32.4435,0.8762,0,0.0507,R,B,1
Bei54,Ore,F,070423R,2,Bei54_OreB_F_070423R__2,50,100,0.7265,25.1433,0.9328,0,0.0223,R,B,2
Bei54,Ore,F,070423R,2,Bei54_OreB_F_070423R__3,53,103,1.9339,5.4324,0.9751,0,0.0349,R,B,3
Bei54,Ore,F,070423R,2,Bei54_OreB_F_070423R__4,35,85,0.5578,40.7052,0.961,0,0.0127,R,B,4
Bei54,Ore,F,070423R,2,Bei54_OreB_F_070423R__5,87,137,0.938,24.4388,0.9665,0,0.0198,R,B,5
Bei54,Ore,F,070423R,2,Bei54_OreB_F_070423R__6,92,142,2.1911,-14.8731,0.9497,0,0.0573,R,B,6
Bei54,Ore,F,070423R,3,Bei54_OreA_F_070423R__1,91,141,1.5145,24.6215,0.9742,0,0.0278,R,A,1
Bei54,Ore,F,070423R,3,Bei54_OreA_F_070423R__2,41,91,1.5431,5.5222,0.9827,0,0.0231,R,A,2
Bei54,Ore,F,070423R,3,Bei54_OreA_F_070423R__3,92,142,1.6951,-26.6503,0.9353,0,0.0509,R,A,3
Bei54,Ore,F,070423R,3,Bei54_OreA_F_070423R__4,85,135,1.1826,-6.8918,0.9576,0,0.0282,R,A,4
Bei54,Ore,F,070423R,3,Bei54_OreA_F_070423R__5,69,119,0.7571,10.6903,0.9733,0,0.0142,R,A,5
Bei54,Ore,F,070423R,3,Bei54_OreA_F_070423R__6,37,87,1.3806,33.4763,0.9336,0,0.0421,R,A,6
Bei54,Ore,F,070423R,3,Bei54_OreB_F_070423R__1,72,122,0.5429,19.3023,0.907,0,0.02,R,B,1
Bei54,Ore,F,070423R,3,Bei54_OreB_F_070423R__2,48,98,0.8469,5.915,0.9525,0,0.0215,R,B,2
Bei54,Ore,F,070423R,3,Bei54_OreB_F_070423R__3,60,110,1.1111,38.8575,0.9797,0,0.018,R,B,3
Bei54,Ore,F,070423R,3,Bei54_OreB_F_070423R__4,42,92,0.7952,24.6871,0.9144,0,0.0279,R,B,4
Bei54,Ore,F,070423R,3,Bei54_OreB_F_070423R__5,64,114,1.89,-25.7342,0.967,0,0.0395,R,B,5
Bei54,Ore,F,070423R,3,Bei54_OreB_F_070423R__6,32,82,2.4764,-11.2457,0.984,0,0.0356,R,B,6
Bei54,Ore,F,70323,1,Bei54_OreA_F_070323__1,88,138,0.9679,5.615,0.987,0,0.0125,C,A,1
Bei54,Ore,F,70323,1,Bei54_OreA_F_070323__2,44,94,1.8893,24.2057,0.9836,0,0.0275,C,A,2
Bei54,Ore,F,70323,1,Bei54_OreA_F_070323__3,58,108,1.8227,14.2618,0.9842,0,0.026,C,A,3
Bei54,Ore,F,70323,1,Bei54_OreA_F_070323__4,35,85,1.3372,31.6306,0.9886,0,0.0162,C,A,4
Bei54,Ore,F,70323,1,Bei54_OreA_F_070323__5,22,72,1.487,31.9227,0.9799,0,0.024,C,A,5
Bei54,Ore,F,70323,1,Bei54_OreA_F_070323__6,82,132,2.1638,7.7236,0.9916,0,0.0224,C,A,6
Bei54,Ore,F,70323,1,Bei54_OreB_F_070323__1,9,59,2.1499,48.622,0.9759,0,0.0381,C,B,1
Bei54,Ore,F,70323,1,Bei54_OreB_F_070323__2,27,77,1.4386,22.5618,0.9898,0,0.0164,C,B,2
Bei54,Ore,F,70323,1,Bei54_OreB_F_070323__3,34,84,1.8414,39.3228,0.9603,0,0.0425,C,B,3
Bei54,Ore,F,70323,1,Bei54_OreB_F_070323__4,90,140,2.2016,-13.4432,0.9833,0,0.0324,C,B,4
Bei54,Ore,F,70323,1,Bei54_OreB_F_070323__5,48,98,1.5206,34.708,0.9828,0,0.0227,C,B,5
Bei54,Ore,F,70323,1,Bei54_OreB_F_070323__6,42,92,1.1479,13.9442,0.965,0,0.0247,C,B,6
Bei54,Ore,F,70323,2,Bei54_OreA_F_070323__1,30,80,0.639,29.0235,0.9099,0,0.0231,C,A,1
Bei54,Ore,F,70323,2,Bei54_OreA_F_070323__2,92,142,2.4097,18.2596,0.9925,0,0.0236,C,A,2
Bei54,Ore,F,70323,2,Bei54_OreA_F_070323__3,0,50,0.9592,52.7797,0.9406,0,0.0275,C,A,3
Bei54,Ore,F,70323,2,Bei54_OreA_F_070323__4,54,104,2.2617,13.8704,0.9947,0,0.0186,C,A,4
Bei54,Ore,F,70323,2,Bei54_OreA_F_070323__5,16,66,0.9803,49.598,0.9494,0,0.0257,C,A,5
Bei54,Ore,F,70323,2,Bei54_OreA_F_070323__6,56,106,1.998,10.6111,0.9841,0,0.0286,C,A,6
Bei54,Ore,F,70323,2,Bei54_OreB_F_070323__1,43,93,2.5141,-6.1912,0.993,0,0.0238,C,B,1
Bei54,Ore,F,70323,2,Bei54_OreB_F_070323__2,28,78,1.112,28.6097,0.9758,0,0.0198,C,B,2
Bei54,Ore,F,70323,2,Bei54_OreB_F_070323__3,90,140,1.5989,42.9412,0.9971,0,0.0097,C,B,3
Bei54,Ore,F,70323,2,Bei54_OreB_F_070323__4,8,58,1.2699,38.1372,0.9606,0,0.0291,C,B,4
Bei54,Ore,F,70323,2,Bei54_OreB_F_070323__5,39,89,2.0916,38.6832,0.9915,0,0.0218,C,B,5
Bei54,Ore,F,70323,2,Bei54_OreB_F_070323__6,47,97,1.4375,-1.4778,0.9866,0,0.0188,C,B,6
Bei54,Ore,F,70323,3,Bei54_OreA_F_070323__1,22,72,0.7754,39.5529,0.8716,0,0.0346,C,A,1
Bei54,Ore,F,70323,3,Bei54_OreA_F_070323__2,89,139,2.3544,43.9939,0.9893,0,0.0276,C,A,2
Bei54,Ore,F,70323,3,Bei54_OreA_F_070323__3,3,53,1.136,40.5928,0.9836,0,0.0165,C,A,3
Bei54,Ore,F,70323,3,Bei54_OreA_F_070323__4,89,139,2.2124,20.8086,0.9893,0,0.0258,C,A,4
Bei54,Ore,F,70323,3,Bei54_OreA_F_070323__5,1,51,1.0136,57.9799,0.9675,0,0.021,C,A,5
Bei54,Ore,F,70323,3,Bei54_OreA_F_070323__6,39,89,2.1035,21.2582,0.9855,0,0.0287,C,A,6
Bei54,Ore,F,70323,3,Bei54_OreB_F_070323__1,50,100,2.6503,-19.2331,0.9919,0,0.0269,C,B,1
Bei54,Ore,F,70323,3,Bei54_OreB_F_070323__2,92,142,2.0741,-21.4479,0.9701,0,0.0411,C,B,2
Bei54,Ore,F,70323,3,Bei54_OreB_F_070323__3,57,107,2.5333,18.0049,0.9777,0,0.0432,C,B,3
Bei54,Ore,F,70323,3,Bei54_OreB_F_070323__4,8,58,1.2667,26.6463,0.9743,0,0.0233,C,B,4
Bei54,Ore,F,70323,3,Bei54_OreB_F_070323__5,92,142,1.6218,38.588,0.9683,0,0.0332,C,B,5
Bei54,Ore,F,70323,3,Bei54_OreB_F_070323__6,41,91,1.7908,-3.8076,0.9699,0,0.0357,C,B,6
Bei54,Ore,M,070423R,1,Bei54_OreA_M_070423R__1,9,59,1.3819,48.4633,0.9682,0,0.0283,R,A,1
Bei54,Ore,M,070423R,1,Bei54_OreA_M_070423R__2,83,133,1.1866,49.0288,0.9841,0,0.017,R,A,2
Bei54,Ore,M,070423R,1,Bei54_OreA_M_070423R__3,15,65,1.474,42.0415,0.9507,0,0.0382,R,A,3
Bei54,Ore,M,070423R,1,Bei54_OreA_M_070423R__4,39,89,3.4241,-4.7931,0.9927,0,0.0329,R,A,4
Bei54,Ore,M,070423R,1,Bei54_OreA_M_070423R__5,9,59,1.6661,23.6118,0.9745,0,0.0304,R,A,5
Bei54,Ore,M,070423R,1,Bei54_OreA_M_070423R__6,51,101,3.2099,20.0045,0.996,0,0.023,R,A,6
Bei54,Ore,M,070423R,1,Bei54_OreB_M_070423R__1,54,104,1.6996,2.2015,0.9797,0,0.0276,R,B,1
Bei54,Ore,M,070423R,1,Bei54_OreB_M_070423R__2,35,85,1.6182,16.7081,0.9517,0,0.0414,R,B,2
Bei54,Ore,M,070423R,1,Bei54_OreB_M_070423R__3,84,134,1.251,24.7178,0.9574,0,0.03,R,B,3
Bei54,Ore,M,070423R,1,Bei54_OreB_M_070423R__4,6,56,1.0483,37.7749,0.9463,0,0.0284,R,B,4
Bei54,Ore,M,070423R,1,Bei54_OreB_M_070423R__5,1,51,1.211,47.8665,0.9302,0,0.0379,R,B,5
Bei54,Ore,M,070423R,1,Bei54_OreB_M_070423R__6,55,105,1.8491,-4.2168,0.9653,0,0.0397,R,B,6
Bei54,Ore,M,070423R,2,Bei54_OreA_M_070423R__1,21,71,1.7284,26.2885,0.978,0,0.0292,R,A,1
Bei54,Ore,M,070423R,2,Bei54_OreA_M_070423R__2,74,124,1.478,37.12,0.9752,0,0.0266,R,A,2
Bei54,Ore,M,070423R,2,Bei54_OreA_M_070423R__3,31,81,2.1074,15.0013,0.9771,0,0.0364,R,A,3
Bei54,Ore,M,070423R,2,Bei54_OreA_M_070423R__4,49,99,3.7265,-16.7732,0.984,0,0.0535,R,A,4
Bei54,Ore,M,070423R,2,Bei54_OreA_M_070423R__5,85,135,1.6729,26.0492,0.9907,0,0.0182,R,A,5
Bei54,Ore,M,070423R,2,Bei54_OreA_M_070423R__6,87,137,3.006,32.9066,0.9854,0,0.0412,R,A,6
Bei54,Ore,M,070423R,2,Bei54_OreB_M_070423R__1,6,56,1.1034,33.0259,0.9802,0,0.0177,R,B,1
Bei54,Ore,M,070423R,2,Bei54_OreB_M_070423R__2,39,89,2.0736,22.9504,0.9742,0,0.0381,R,B,2
Bei54,Ore,M,070423R,2,Bei54_OreB_M_070423R__3,68,118,1.4357,13.8306,0.9834,0,0.021,R,B,3
Bei54,Ore,M,070423R,2,Bei54_OreB_M_070423R__4,59,109,1.2978,23.2575,0.9769,0,0.0225,R,B,4
Bei54,Ore,M,070423R,2,Bei54_OreB_M_070423R__5,37,87,1.1533,40.6254,0.9466,0,0.0312,R,B,5
Bei54,Ore,M,070423R,2,Bei54_OreB_M_070423R__6,50,100,1.4827,12.4768,0.9703,0,0.0293,R,B,6
Bei54,Ore,M,070423R,3,Bei54_OreB_M_070423R__1,92,142,1.8016,3.6552,0.907,0,0.0664,R,B,1
Bei54,Ore,M,070423R,3,Bei54_OreB_M_070423R__2,23,73,1.305,36.915,0.9679,0,0.0269,R,B,2
Bei54,Ore,M,070423R,3,Bei54_OreB_M_070423R__3,24,74,1.3264,39.109,0.9634,0,0.0293,R,B,3
Bei54,Ore,M,070423R,3,Bei54_OreB_M_070423R__4,21,71,1.2256,47.9567,0.963,0,0.0272,R,B,4
Bei54,Ore,M,070423R,3,Bei54_OreB_M_070423R__5,45,95,1.8405,17.6478,0.9772,0,0.0317,R,B,5
Bei54,Ore,M,070423R,3,Bei54_OreB_M_070423R__6,44,94,0.9279,17.5185,0.9545,0,0.023,R,B,6
Bei54,Ore,M,70323,1,Bei54_OreA_M_070323__1,63,113,2.5942,12.9591,0.9829,0,0.0386,C,A,1
Bei54,Ore,M,70323,1,Bei54_OreA_M_070323__2,0,50,1.2719,51.592,0.9577,0,0.0303,C,A,2
Bei54,Ore,M,70323,1,Bei54_OreA_M_070323__3,51,101,0.9272,46.6136,0.937,0,0.0274,C,A,3
Bei54,Ore,M,70323,1,Bei54_OreA_M_070323__4,63,113,2.3598,67.7911,0.9977,0,0.0128,C,A,4
Bei54,Ore,M,70323,1,Bei54_OreA_M_070323__5,45,95,3.0148,7.4554,0.9876,0,0.0381,C,A,5
Bei54,Ore,M,70323,1,Bei54_OreA_M_070323__6,64,114,2.0988,34.7211,0.9681,0,0.0431,C,A,6
Bei54,Ore,M,70323,1,Bei54_OreB_M_070323__1,34,84,1.8743,34.3034,0.9804,0,0.0299,C,B,1
Bei54,Ore,M,70323,1,Bei54_OreB_M_070323__2,88,138,2.9975,14.5189,0.9958,0,0.022,C,B,2
Bei54,Ore,M,70323,1,Bei54_OreB_M_070323__3,9,59,2.014,33.6447,0.985,0,0.028,C,B,3
Bei54,Ore,M,70323,1,Bei54_OreB_M_070323__4,45,95,2.4163,15.0794,0.9847,0,0.034,C,B,4
Bei54,Ore,M,70323,1,Bei54_OreB_M_070323__5,77,127,2.0459,69.3452,0.9859,0,0.0276,C,B,5
Bei54,Ore,M,70323,1,Bei54_OreB_M_070323__6,64,114,2.8215,-5.1316,0.9824,0,0.0426,C,B,6
Bei54,Ore,M,70323,2,Bei54_OreA_M_070323__1,46,96,2.5236,39.4452,0.9716,0,0.0488,C,A,1
Bei54,Ore,M,70323,2,Bei54_OreA_M_070323__2,56,106,2.8595,4.4698,0.9862,0,0.0381,C,A,2
Bei54,Ore,M,70323,2,Bei54_OreA_M_070323__3,4,54,2.158,52.6299,0.9896,0,0.0248,C,A,3
Bei54,Ore,M,70323,2,Bei54_OreA_M_070323__4,63,113,1.7336,91.2056,0.9956,0,0.0129,C,A,4
Bei54,Ore,M,70323,2,Bei54_OreA_M_070323__5,31,81,2.738,45.7219,0.9967,0,0.0176,C,A,5
Bei54,Ore,M,70323,2,Bei54_OreA_M_070323__6,12,62,2.3108,56.2114,0.977,0,0.04,C,A,6
Bei54,Ore,M,70323,2,Bei54_OreB_M_070323__1,29,79,3.281,23.2,0.9949,0,0.0263,C,B,1
Bei54,Ore,M,70323,2,Bei54_OreB_M_070323__2,57,107,4.1189,-13.4822,0.9984,0,0.0187,C,B,2
Bei54,Ore,M,70323,2,Bei54_OreB_M_070323__3,37,87,2.995,21.8187,0.9943,0,0.0255,C,B,3
Bei54,Ore,M,70323,2,Bei54_OreB_M_070323__4,24,74,2.8589,28.7432,0.9821,0,0.0436,C,B,4
Bei54,Ore,M,70323,2,Bei54_OreB_M_070323__5,22,72,2.5229,47.5095,0.9907,0,0.0275,C,B,5
Bei54,Ore,M,70323,2,Bei54_OreB_M_070323__6,52,102,2.4404,42.4497,0.9919,0,0.0248,C,B,6
Bei54,Ore,M,70323,3,Bei54_OreA_M_070323__1,84,134,3.0285,-6.8233,0.9807,0,0.0479,C,A,1
Bei54,Ore,M,70323,3,Bei54_OreA_M_070323__2,13,63,1.483,45.1901,0.9168,0,0.0513,C,A,2
Bei54,Ore,M,70323,3,Bei54_OreA_M_070323__3,61,111,2.1841,52.1211,0.987,0,0.0282,C,A,3
Bei54,Ore,M,70323,3,Bei54_OreA_M_070323__4,76,126,2.6464,39.8156,0.9897,0,0.0304,C,A,4
Bei54,Ore,M,70323,3,Bei54_OreA_M_070323__5,16,66,2.1101,59.8435,0.9838,0,0.0305,C,A,5
Bei54,Ore,M,70323,3,Bei54_OreA_M_070323__6,12,62,3.4938,36.849,0.993,0,0.033,C,A,6
Bei54,Ore,M,70323,3,Bei54_OreB_M_070323__1,45,95,3.3566,3.8071,0.9719,0,0.0645,C,B,1
Bei54,Ore,M,70323,3,Bei54_OreB_M_070323__2,26,76,3.7474,25.6606,0.9868,0,0.0489,C,B,2
Bei54,Ore,M,70323,3,Bei54_OreB_M_070323__3,31,81,3.3095,20.9898,0.9882,0,0.0407,C,B,3
Bei54,Ore,M,70323,3,Bei54_OreB_M_070323__4,42,92,3.755,8.9286,0.9891,0,0.0445,C,B,4
Bei54,Ore,M,70323,3,Bei54_OreB_M_070323__5,78,128,2.9662,52.9371,0.9934,0,0.0271,C,B,5
Bei54,Ore,M,70323,3,Bei54_OreB_M_070323__6,24,74,2.4237,46.8531,0.9608,0,0.0555,C,B,6
Bei59,375,F,070423R,1,Bei59_375A_F_070423R__1,18,68,1.7347,41.9046,0.9791,0,0.0286,R,A,1
Bei59,375,F,070423R,1,Bei59_375A_F_070423R__2,37,87,3.3824,21.7435,0.9945,0,0.0284,R,A,2
Bei59,375,F,070423R,1,Bei59_375A_F_070423R__3,87,137,3.794,-24.5833,0.9875,0,0.0481,R,A,3
Bei59,375,F,070423R,1,Bei59_375A_F_070423R__4,70,120,3.065,38.5199,0.9682,0,0.0628,R,A,4
Bei59,375,F,070423R,1,Bei59_375A_F_070423R__5,86,136,4.2556,-65.6708,0.9916,0,0.044,R,A,5
Bei59,375,F,070423R,1,Bei59_375A_F_070423R__6,43,93,2.7815,10.578,0.9864,0,0.0368,R,A,6
Bei59,375,F,070423R,1,Bei59_375B_F_070423R__1,21,71,3.4551,25.1888,0.9922,0,0.0344,R,B,1
Bei59,375,F,070423R,1,Bei59_375B_F_070423R__2,22,72,3.2123,25.8491,0.9917,0,0.0331,R,B,2
Bei59,375,F,070423R,1,Bei59_375B_F_070423R__3,52,102,2.7108,14.6122,0.9692,0,0.0546,R,B,3
Bei59,375,F,070423R,1,Bei59_375B_F_070423R__4,2,52,1.701,61.6785,0.9911,0,0.0181,R,B,4
Bei59,375,F,070423R,1,Bei59_375B_F_070423R__5,84,134,3.7872,-45.6069,0.994,0,0.0331,R,B,5
Bei59,375,F,070423R,1,Bei59_375B_F_070423R__6,66,116,3.6288,-7.3727,0.9857,0,0.0492,R,B,6
Bei59,375,F,070423R,2,Bei59_375A_F_070423R__1,42,92,2.9718,7.0505,0.9941,0,0.0258,R,A,1
Bei59,375,F,070423R,2,Bei59_375A_F_070423R__2,40,90,2.8337,47.8356,0.9887,0,0.0341,R,A,2
Bei59,375,F,070423R,2,Bei59_375A_F_070423R__3,11,61,2.5259,46.6051,0.9931,0,0.0237,R,A,3
Bei59,375,F,070423R,2,Bei59_375A_F_070423R__4,0,50,2.4865,68.3804,0.9838,0,0.0359,R,A,4
Bei59,375,F,070423R,2,Bei59_375A_F_070423R__5,40,90,3.524,24.1828,0.9877,0,0.0443,R,A,5
Bei59,375,F,070423R,2,Bei59_375A_F_070423R__6,54,104,2.6068,35.631,0.9804,0,0.0416,R,A,6
Bei59,375,F,070423R,2,Bei59_375B_F_070423R__1,24,74,3.1763,51.6133,0.992,0,0.0321,R,B,1
Bei59,375,F,070423R,2,Bei59_375B_F_070423R__2,0,50,2.4714,59.9419,0.9856,0,0.0336,R,B,2
Bei59,375,F,070423R,2,Bei59_375B_F_070423R__3,54,104,1.9175,16.9475,0.9799,0,0.031,R,B,3
Bei59,375,F,070423R,2,Bei59_375B_F_070423R__4,50,100,2.9083,22.5894,0.9916,0,0.0301,R,B,4
Bei59,375,F,070423R,2,Bei59_375B_F_070423R__5,84,134,3.3239,21.2429,0.9973,0,0.0194,R,B,5
Bei59,375,F,070423R,2,Bei59_375B_F_070423R__6,55,105,2.7882,14.7082,0.9958,0,0.0205,R,B,6
Bei59,375,F,070423R,3,Bei59_375A_F_070423R__1,12,62,3.7656,35.7362,0.9423,0,0.1062,R,A,1
Bei59,375,F,070423R,3,Bei59_375A_F_070423R__2,33,83,2.0336,37.0694,0.9551,0,0.0501,R,A,2
Bei59,375,F,070423R,3,Bei59_375A_F_070423R__3,27,77,2.5884,46.3406,0.9545,0,0.0642,R,A,3
Bei59,375,F,070423R,3,Bei59_375A_F_070423R__4,0,50,1.9674,61.5236,0.9874,0,0.025,R,A,4
Bei59,375,F,070423R,3,Bei59_375A_F_070423R__5,5,55,3.1466,44.9549,0.9554,0,0.0772,R,A,5
Bei59,375,F,070423R,3,Bei59_375A_F_070423R__6,6,56,7.6703,1.0971,0.9766,0,0.134,R,A,6
Bei59,375,F,070423R,3,Bei59_375B_F_070423R__1,19,69,2.8575,19.7865,0.9888,0,0.0343,R,B,1
Bei59,375,F,070423R,3,Bei59_375B_F_070423R__2,26,76,2.7922,21.9815,0.987,0,0.0361,R,B,2
Bei59,375,F,070423R,3,Bei59_375B_F_070423R__3,68,118,2.38,-3.2071,0.9827,0,0.0356,R,B,3
Bei59,375,F,070423R,3,Bei59_375B_F_070423R__4,7,57,2.7895,58.0514,0.9862,0,0.0372,R,B,4
Bei59,375,F,070423R,3,Bei59_375B_F_070423R__5,90,140,2.9173,6.3814,0.9877,0,0.0366,R,B,5
Bei59,375,F,070423R,3,Bei59_375B_F_070423R__6,52,102,3.2755,7.114,0.9976,0,0.0181,R,B,6
Bei59,375,F,70323,1,Bei59_375A_F_070323__1,37,87,3.5471,31.5085,0.996,0,0.0253,C,A,1
Bei59,375,F,70323,1,Bei59_375A_F_070323__2,47,97,3.6855,63.1862,0.9973,0,0.0216,C,A,2
Bei59,375,F,70323,1,Bei59_375A_F_070323__3,44,94,2.8114,24.7201,0.982,0,0.0429,C,A,3
Bei59,375,F,70323,1,Bei59_375A_F_070323__4,73,123,3.4196,14.2864,0.9851,0,0.0474,C,A,4
Bei59,375,F,70323,1,Bei59_375A_F_070323__5,31,81,2.9497,39.6329,0.9891,0,0.0348,C,A,5
Bei59,375,F,70323,1,Bei59_375A_F_070323__6,61,111,4.3088,-3.1515,0.9915,0,0.045,C,A,6
Bei59,375,F,70323,1,Bei59_375B_F_070323__1,14,64,2.6068,40.0674,0.9937,0,0.0233,C,B,1
Bei59,375,F,70323,1,Bei59_375B_F_070323__2,39,89,2.4075,58.4858,0.9952,0,0.0187,C,B,2
Bei59,375,F,70323,1,Bei59_375B_F_070323__3,27,77,2.0144,32.7865,0.9901,0,0.0227,C,B,3
Bei59,375,F,70323,1,Bei59_375B_F_070323__4,38,88,2.9484,76.2562,0.9721,0,0.0565,C,B,4
Bei59,375,F,70323,1,Bei59_375B_F_070323__5,27,77,3.4978,31.4607,0.9821,0,0.0532,C,B,5
Bei59,375,F,70323,1,Bei59_375B_F_070323__6,36,86,3.4693,14.4953,0.9907,0,0.0379,C,B,6
Bei59,375,F,70323,2,Bei59_375A_F_070323__1,42,92,3.949,10.0073,0.9942,0,0.034,C,A,1
Bei59,375,F,70323,2,Bei59_375A_F_070323__2,78,128,3.2492,84.1892,0.9986,0,0.0136,C,A,2
Bei59,375,F,70323,2,Bei59_375A_F_070323__3,33,83,2.2594,43.2655,0.9877,0,0.0284,C,A,3
Bei59,375,F,70323,2,Bei59_375A_F_070323__4,26,76,3.6239,31.8855,0.9932,0,0.0336,C,A,4
Bei59,375,F,70323,2,Bei59_375A_F_070323__5,39,89,2.3267,57.1714,0.9836,0,0.0338,C,A,5
Bei59,375,F,70323,2,Bei59_375A_F_070323__6,42,92,3.7003,51.1164,0.9977,0,0.0199,C,A,6
Bei59,375,F,70323,2,Bei59_375B_F_070323__1,37,87,3.7611,25.5963,0.9938,0,0.0335,C,B,1
Bei59,375,F,70323,2,Bei59_375B_F_070323__2,44,94,2.9626,45.5125,0.999,0,0.0103,C,B,2
Bei59,375,F,70323,2,Bei59_375B_F_070323__3,92,142,2.6852,-26.0672,0.9951,0,0.0212,C,B,3
Bei59,375,F,70323,2,Bei59_375B_F_070323__4,66,116,2.3645,49.3717,0.9965,0,0.0158,C,B,4
Bei59,375,F,70323,2,Bei59_375B_F_070323__5,37,87,3.3885,23.7686,0.9978,0,0.0179,C,B,5
Bei59,375,F,70323,2,Bei59_375B_F_070323__6,10,60,2.6773,37.1155,0.9887,0,0.0322,C,B,6
Bei59,375,F,70323,3,Bei59_375A_F_070323__1,16,66,3.0443,44.1481,0.9935,0,0.0278,C,A,1
Bei59,375,F,70323,3,Bei59_375A_F_070323__2,36,86,3.4634,34.2875,0.9948,0,0.028,C,A,2
Bei59,375,F,70323,3,Bei59_375A_F_070323__3,4,54,2.5936,56.8395,0.9839,0,0.0374,C,A,3
Bei59,375,F,70323,3,Bei59_375A_F_070323__4,52,102,3.6158,9.6631,0.9893,0,0.0424,C,A,4
Bei59,375,F,70323,3,Bei59_375A_F_070323__5,21,71,2.7841,59.2138,0.988,0,0.0345,C,A,5
Bei59,375,F,70323,3,Bei59_375A_F_070323__6,25,75,4.0907,44.2065,0.9989,0,0.015,C,A,6
Bei59,375,F,70323,3,Bei59_375B_F_070323__1,26,76,3.7467,32.8289,0.9941,0,0.0324,C,B,1
Bei59,375,F,70323,3,Bei59_375B_F_070323__2,28,78,2.8946,47.0613,0.9925,0,0.0282,C,B,2
Bei59,375,F,70323,3,Bei59_375B_F_070323__3,14,64,2.5085,53.8165,0.9933,0,0.0232,C,B,3
Bei59,375,F,70323,3,Bei59_375B_F_070323__4,89,139,2.2743,27.5696,0.983,0,0.0338,C,B,4
Bei59,375,F,70323,3,Bei59_375B_F_070323__5,17,67,3.085,56.2517,0.9896,0,0.0356,C,B,5
Bei59,375,F,70323,3,Bei59_375B_F_070323__6,47,97,2.6127,28.618,0.9971,0,0.0159,C,B,6
Bei59,375,M,070423R,1,Bei59_375A_M_070423R__1,58,108,3.4371,42.2017,0.9839,0,0.0495,R,A,1
Bei59,375,M,070423R,1,Bei59_375A_M_070423R__2,6,56,3.0776,45.1762,0.9812,0,0.048,R,A,2
Bei59,375,M,070423R,1,Bei59_375A_M_070423R__3,21,71,4.4123,58.2662,0.9921,0,0.0443,R,A,3
Bei59,375,M,070423R,1,Bei59_375A_M_070423R__4,0,50,3.0289,80.0652,0.9793,0,0.0497,R,A,4
Bei59,375,M,070423R,1,Bei59_375A_M_070423R__5,23,73,3.8201,37.2788,0.9828,0,0.0569,R,A,5
Bei59,375,M,070423R,1,Bei59_375A_M_070423R__6,41,91,3.623,36.3091,0.9842,0,0.0518,R,A,6
Bei59,375,M,070423R,1,Bei59_375B_M_070423R__1,28,78,2.6456,49.9872,0.9722,0,0.0505,R,B,1
Bei59,375,M,070423R,1,Bei59_375B_M_070423R__2,72,122,3.1588,-2.3634,0.9778,0,0.0537,R,B,2
Bei59,375,M,070423R,1,Bei59_375B_M_070423R__3,8,58,3.362,36.9699,0.9819,0,0.0514,R,B,3
Bei59,375,M,070423R,1,Bei59_375B_M_070423R__4,44,94,4.0005,21.4982,0.9912,0,0.0424,R,B,4
Bei59,375,M,070423R,1,Bei59_375B_M_070423R__5,7,57,4.054,47.6177,0.9774,0,0.0697,R,B,5
Bei59,375,M,070423R,1,Bei59_375B_M_070423R__6,15,65,3.1829,51.6665,0.9701,0,0.0633,R,B,6
Bei59,375,M,070423R,2,Bei59_375A_M_070423R__1,22,72,2.1688,75.8164,0.9741,0,0.04,R,A,1
Bei59,375,M,070423R,2,Bei59_375A_M_070423R__2,15,65,3.0852,39.0558,0.9881,0,0.0381,R,A,2
Bei59,375,M,070423R,2,Bei59_375A_M_070423R__3,34,84,3.9269,37.4505,0.9748,0,0.0713,R,A,3
Bei59,375,M,070423R,2,Bei59_375A_M_070423R__4,50,100,3.1297,3.2282,0.9768,0,0.0545,R,A,4
