"Sex","Nuc","Treatment","boot"
"F","375","Rotenone",0.0235772197138198
"F","375","Rotenone",0.0268520627697686
"F","375","Rotenone",0.0227072447152016
"F","375","Rotenone",0.0219505225851927
"F","375","Rotenone",0.0206708775860616
"F","375","Rotenone",0.0222839099192474
"F","375","Rotenone",0.0218232362725215
"F","375","Rotenone",0.0283804191463197
"F","375","Rotenone",0.0243669494495368
"F","375","Rotenone",0.0283616710705747
"F","375","Rotenone",0.0219906252753139
"F","375","Rotenone",0.0261067874755348
"F","375","Rotenone",0.0270322721505062
"F","375","Rotenone",0.0204531229665879
"F","375","Rotenone",0.026924685637476
"F","375","Rotenone",0.0254952959199191
"F","375","Rotenone",0.0214444553111816
"F","375","Rotenone",0.0302224420873868
"F","375","Rotenone",0.0261779172209299
"F","375","Rotenone",0.0208447865962843
"F","375","Rotenone",0.0276108395920673
"F","375","Rotenone",0.0244143692389557
"F","375","Rotenone",0.0249552123148239
"F","375","Rotenone",0.0265093184444506
"F","375","Rotenone",0.0286360160673831
"F","375","Rotenone",0.025606282727657
"F","375","Rotenone",0.0227463129528457
"F","375","Rotenone",0.0272906865513428
"F","375","Rotenone",0.0263382169384199
"F","375","Rotenone",0.0293802847560897
"F","375","Rotenone",0.0276741799805823
"F","375","Rotenone",0.0238873691487266
"F","375","Rotenone",0.0277765179106281
"F","375","Rotenone",0.0276143326986223
"F","375","Rotenone",0.023006439149604
"F","375","Rotenone",0.0272811194286206
"F","375","Rotenone",0.0279813817573748
"F","375","Rotenone",0.0253250652692298
"F","375","Rotenone",0.0233510164750883
"F","375","Rotenone",0.0281712670111176
"F","375","Rotenone",0.0296401478633781
"F","375","Rotenone",0.0193684110493526
"F","375","Rotenone",0.0270710598253083
"F","Ore","Control",0.0452050856646266
"F","Ore","Control",0.0338536778941833
"F","Ore","Control",0.0438651245292373
"F","Ore","Control",0.0329920768252627
"F","Ore","Control",0.0435120075598758
"F","Ore","Control",0.0477397251275163
"F","Ore","Control",0.0396744432862245
"F","Ore","Control",0.0373614235651053
"F","Ore","Control",0.0444186252941449
"F","Ore","Control",0.0385484675841303
"F","Ore","Control",0.0461627256767468
"F","Ore","Control",0.0400443227645224
"F","Ore","Control",0.0406667083597671
"F","Ore","Control",0.0422215815302777
"F","Ore","Control",0.0395518092585302
"F","Ore","Control",0.0518378969072122
"F","Ore","Control",0.0360138632690924
"F","Ore","Control",0.0239881863761083
"F","Ore","Control",0.0328836511831931
"F","Ore","Control",0.0392832137774466
"F","Ore","Control",0.0531309181222288
"F","Ore","Control",0.0400872015310637
"F","Ore","Control",0.0396097224053588
"F","Ore","Control",0.0290927339941868
"F","Ore","Control",0.0329748074003439
"F","Ore","Control",0.0419661613313678
"F","Ore","Control",0.0442700575288948
"F","Ore","Control",0.0372241276489731
"F","Ore","Control",0.0362396200705742
"F","Ore","Control",0.0404439552738211
"F","Ore","Control",0.0313789756477148
"F","Ore","Control",0.04833172661552
"F","Ore","Control",0.046443888418799
"F","Ore","Control",0.0453475010037227
"F","Ore","Control",0.0471403987758517
"F","Ore","Control",0.0454853568049628
"F","Ore","Control",0.039530564360137
"F","Ore","Control",0.0387812170658343
"F","Ore","Control",0.0432323208945271
"F","Ore","Control",0.0276414129858452
"F","Ore","Control",0.0357590192217153
"F","Ore","Control",0.0292673083402291
"F","Ore","Control",0.0323589949359008
"F","Ore","Control",0.0370323521438127
"F","Ore","Control",0.0337967760962156
"F","Ore","Control",0.0422325718973083
"F","Ore","Control",0.0369179056125421
"F","Ore","Control",0.0275087355869811
"F","Ore","Control",0.0410805257508407
"F","Ore","Control",0.0213918514932968
"F","Ore","Control",0.0238993566156157
"F","Ore","Control",0.0452690981501098
"F","Ore","Control",0.0476260382105195
"F","Ore","Control",0.0220699542272175
"F","Ore","Control",0.0325313153470268
"F","Ore","Control",0.0360705978707714
"F","Ore","Control",0.0403286830659324
"F","Ore","Control",0.0326123225657936
"F","Ore","Control",0.0489067806567065
"F","Ore","Control",0.0484668364135497
"F","Ore","Control",0.0408433007889841
"F","Ore","Control",0.0374384051917513
"F","Ore","Control",0.0482309568606714
"F","Ore","Control",0.0391886000976376
"F","Ore","Control",0.0440141512898397
"F","Ore","Control",0.036401996954764
"F","Ore","Control",0.0364716729278634
"F","Ore","Control",0.0345528193062847
"F","Ore","Control",0.0445216323039146
"F","Ore","Control",0.042131477638447
"F","Ore","Control",0.0393328061648944
"F","Ore","Control",0.0469612501393689
"F","Ore","Control",0.036041778468209
"F","Ore","Control",0.0447356821381823
"F","Ore","Control",0.0375556493172418
"F","Ore","Control",0.0377084414408162
"F","Ore","Control",0.0212187287489396
"F","Ore","Control",0.0445660913778359
"F","Ore","Control",0.0487711308845812
"F","Ore","Control",0.0359767505115813
"F","Ore","Control",0.0340777632873041
"F","Ore","Control",0.0384005600366135
"F","Ore","Control",0.045289792727466
"F","Ore","Control",0.0359566046839285
"F","Ore","Control",0.0515609654812673
"F","Ore","Control",0.0406698204042938
"F","Ore","Control",0.0489844606812366
"F","Ore","Control",0.0446695668730564
"F","Ore","Control",0.0473012662704805
"F","Ore","Control",0.0417032930279888
"F","Ore","Control",0.0400882881482067
"F","Ore","Control",0.0332558493372573
"F","Ore","Control",0.0385782271404693
"F","Ore","Control",0.0297282666462875
"F","Ore","Control",0.0527818905837166
"F","Ore","Control",0.0470506681770452
"F","Ore","Control",0.0410433418753297
"F","Ore","Control",0.0446282109579509
"F","Ore","Control",0.0378988644975154
"F","Ore","Control",0.0395021469788275
"F","Ore","Control",0.0418149982827446
"F","Ore","Control",0.0399664577695018
"F","Ore","Control",0.0487403188651502
"F","Ore","Control",0.0344649873035966
"F","Ore","Control",0.0395342765330825
"F","Ore","Control",0.0423115994941614
"F","Ore","Control",0.0513663838438542
"F","Ore","Control",0.0467389399338301
"F","Ore","Control",0.0421278400048311
"F","Ore","Control",0.0398639284006139
"F","Ore","Control",0.038004457640808
"F","Ore","Control",0.039856789883905
"F","Ore","Control",0.0369188296166676
"F","Ore","Control",0.0417682080617245
"F","Ore","Control",0.0337652374370082
"F","Ore","Control",0.0450142533912863
"F","Ore","Control",0.0445143256823169
"F","Ore","Control",0.0366415185909773
"F","Ore","Control",0.0343125974382181
"F","Ore","Control",0.0442610770329664
"F","Ore","Control",0.0252588800899523
"F","Ore","Control",0.0402722965006587
"F","Ore","Control",0.0366826545694702
"F","Ore","Control",0.0472574159954396
"F","Ore","Control",0.0357564933941117
"F","Ore","Control",0.0255594335300129
"F","Ore","Control",0.0353730169112667
"F","Ore","Control",0.0368749241787608
"F","Ore","Control",0.035574232583884
"F","Ore","Control",0.0509685947429808
"F","Ore","Control",0.0590100164540438
"F","Ore","Control",0.0372449148875064
"F","Ore","Control",0.0359992659612395
"F","Ore","Control",0.0450201408144889
"F","Ore","Control",0.0499884882450286
"F","Ore","Control",0.0458439916608013
"F","Ore","Control",0.0431945908791582
"F","Ore","Control",0.0461201411799987
"F","Ore","Control",0.0468783680151254
"F","Ore","Control",0.0445811927225827
"F","Ore","Control",0.0350906483509556
"F","Ore","Control",0.0459442016054173
"F","Ore","Control",0.0335634619019633
"F","Ore","Control",0.0458547938656179
"F","Ore","Control",0.0323077483359109
"F","Ore","Control",0.0329991318982787
"F","Ore","Control",0.0385500170670943
"F","Ore","Control",0.0415202914429785
"F","Ore","Control",0.0404438414798509
"F","Ore","Control",0.0392588588219971
"F","Ore","Control",0.0225482862777997
"F","Ore","Control",0.0352654662161287
"F","Ore","Control",0.030576961694194
"F","Ore","Control",0.0372755534745695
"F","Ore","Control",0.042329468280974
"F","Ore","Control",0.0540819058042085
"F","Ore","Control",0.0219143597559005
"F","Ore","Control",0.0449518537682128
"F","Ore","Control",0.0290804765256208
"F","Ore","Control",0.0431167048867494
"F","Ore","Control",0.04348767811773
"F","Ore","Control",0.0259971703117731
"F","Ore","Control",0.0426709349555653
"F","Ore","Control",0.0424877831365785
"F","Ore","Control",0.0408135500676184
"F","Ore","Control",0.0459847694926225
"F","Ore","Control",0.0426720104568273
"F","Ore","Control",0.0413172619517929
"F","Ore","Control",0.0457132468476701
"F","Ore","Control",0.0346047402776808
"F","Ore","Control",0.0332663866954723
"F","Ore","Control",0.0365899546513355
"F","Ore","Control",0.0390407815938609
"F","Ore","Control",0.0416226277250114
"F","Ore","Control",0.0391779411342059
"F","Ore","Control",0.0450237261395041
"F","Ore","Control",0.0364111359421394
"F","Ore","Control",0.0296634898881987
"F","Ore","Control",0.0399525490382344
"F","Ore","Control",0.0312542560504822
"F","Ore","Control",0.017708634757835
"F","Ore","Control",0.0449014605948519
"F","Ore","Control",0.0247786377880275
"F","Ore","Control",0.0395570621793741
"F","Ore","Control",0.0499701798119228
"F","Ore","Control",0.0428581357268596
"F","Ore","Control",0.0415161953968665
"F","Ore","Control",0.0413725731467806
"F","Ore","Control",0.0486034293721881
"F","Ore","Control",0.041237130116386
"F","Ore","Control",0.038228717576902
"F","Ore","Control",0.0389348144344939
"F","Ore","Control",0.0329513565022685
"F","Ore","Control",0.0337431578033649
"F","Ore","Control",0.0294807045554806
"F","Ore","Control",0.0354465560074633
"F","Ore","Control",0.0405167684948375
"F","Ore","Control",0.0504304590023065
"F","Ore","Control",0.0428811205841345
"F","Ore","Control",0.0390753581183527
"F","Ore","Control",0.040671526594008
"F","Ore","Control",0.0400279639992437
"F","Ore","Control",0.0460023772959285
"F","Ore","Control",0.0458441174687705
"F","Ore","Control",0.0335241205403292
"F","Ore","Control",0.0312505731196258
"F","Ore","Control",0.033637650156762
"F","Ore","Control",0.0405015461259399
"F","Ore","Control",0.0443812049217491
"F","Ore","Control",0.0495344064189447
"F","Ore","Control",0.0473944234039594
"F","Ore","Control",0.0480684884514468
"F","Ore","Control",0.0284585872294399
"F","Ore","Control",0.0474026705405667
"F","Ore","Control",0.0345021155034744
"F","Ore","Control",0.0387825667246567
"F","Ore","Control",0.0420772876340885
"F","Ore","Control",0.0433840445530641
"F","Ore","Control",0.0390444011669766
"F","Ore","Control",0.0453901576457239
"F","Ore","Control",0.0463990047403236
"F","Ore","Control",0.0477388727270347
"F","Ore","Control",0.0447303797682309
"F","Ore","Control",0.0316360201685096
"F","Ore","Control",0.0388560544065961
"F","Ore","Control",0.027055377697236
"F","Ore","Control",0.0238712549395488
"F","Ore","Control",0.0307048819878495
"F","Ore","Control",0.0432822715769083
"F","Ore","Control",0.0403990629959947
"F","Ore","Control",0.0464058864712392
"F","Ore","Control",0.0483885653463045
"F","Ore","Control",0.0326611370750892
"F","Ore","Control",0.0453928266037025
"F","Ore","Control",0.0455512689946317
"F","Ore","Control",0.0445042273925111
"F","Ore","Control",0.029982258119287
"F","Ore","Control",0.0342249862247932
"F","Ore","Control",0.0388306433914008
"F","Ore","Control",0.0411337589725308
"F","Ore","Control",0.0311827137766978
"F","Ore","Control",0.0431372386382404
"F","Ore","Control",0.0350939820812219
"F","Ore","Control",0.0318631944340209
"F","Ore","Control",0.0365305119748394
"F","Ore","Control",0.0435206910186199
"F","Ore","Control",0.0390912195574011
"F","Ore","Control",0.0390985127886898
"F","Ore","Control",0.0384922557753472
"F","Ore","Control",0.0488654255881482
"F","Ore","Control",0.0506305103259053
"F","Ore","Control",0.052089675781917
"F","Ore","Control",0.043332198012537
"F","Ore","Control",0.0410454564221749
"F","Ore","Control",0.0419568559088104
"F","Ore","Control",0.0477783495903347
"F","Ore","Control",0.0295756750241779
"F","Ore","Control",0.0358891514337337
"F","Ore","Control",0.0403782329600052
"F","Ore","Control",0.0403940683173312
"F","Ore","Control",0.0342003402932242
"F","Ore","Control",0.0444251832467703
"F","Ore","Control",0.0419382077792925
"F","Ore","Control",0.0404005797553773
"F","Ore","Control",0.0415574766266838
"F","Ore","Control",0.0449915254053404
"F","Ore","Control",0.0454023746210452
"F","Ore","Control",0.047156217993228
"F","Ore","Control",0.0343049878038135
"F","Ore","Control",0.0484475197304298
"F","Ore","Control",0.029249559975773
"F","Ore","Control",0.043092638149756
"F","Ore","Control",0.0462359031401626
"F","Ore","Control",0.0370177736937807
"F","Ore","Control",0.024904419263479
"F","Ore","Control",0.0341172672310007
"F","Ore","Control",0.041508626104123
"F","Ore","Control",0.0412845304694986
"F","Ore","Control",0.0442179909504363
"F","Ore","Control",0.0380976407114578
"F","Ore","Control",0.0440981659813601
"F","Ore","Control",0.0291725157635368
"F","Ore","Control",0.0436001983461452
"F","Ore","Control",0.0346858604896952
"F","Ore","Control",0.0350849611524767
"F","Ore","Control",0.028157268300225
"F","Ore","Control",0.0320320100831992
"F","Ore","Control",0.0307195290369534
"F","Ore","Control",0.0517762044340739
"F","Ore","Control",0.0389899574585009
"F","Ore","Control",0.0405533553805596
"F","Ore","Control",0.0407851219092114
"F","Ore","Control",0.040258764323318
"F","Ore","Control",0.0454271477291986
"F","Ore","Control",0.0479773438667782
"F","Ore","Control",0.0491078047610876
"F","Ore","Control",0.0464558427477092
"F","Ore","Control",0.0478719532326891
"F","Ore","Control",0.0395329201559125
"F","Ore","Control",0.0496056542768328
"F","Ore","Control",0.0360639950526263
"F","Ore","Control",0.0388928454868407
"F","Ore","Control",0.0421630230693255
"F","Ore","Control",0.0338171320702434
"F","Ore","Control",0.037717216263524
"F","Ore","Control",0.0333080275100609
"F","Ore","Control",0.0451558444946255
"F","Ore","Control",0.0394309560374985
"F","Ore","Control",0.0463191915413676
"F","Ore","Control",0.0350182687622397
"F","Ore","Control",0.0424771948713363
"F","Ore","Control",0.0438808167643977
"F","Ore","Control",0.0408820067222526
"F","Ore","Control",0.0340179063355816
"F","Ore","Control",0.041422306741172
"F","Ore","Control",0.0301964522029608
"F","Ore","Control",0.0459103042766958
"F","Ore","Control",0.0335846469470387
"F","Ore","Control",0.0392822597977645
"F","Ore","Control",0.0396078666471884
"F","Ore","Control",0.0390442088925064
"F","Ore","Control",0.0379342917310513
"F","Ore","Control",0.0441907588165577
"F","Ore","Control",0.0412636194295656
"F","Ore","Control",0.0397090452213656
"F","Ore","Control",0.0430619171634622
"F","Ore","Control",0.0408897571823103
"F","Ore","Control",0.0387412392743864
"F","Ore","Control",0.0340111383130619
"F","Ore","Control",0.042809952930923
"F","Ore","Control",0.0265599250931309
"F","Ore","Control",0.0394974666012946
"F","Ore","Control",0.0341431563569643
"F","Ore","Control",0.0346291206969263
"F","Ore","Control",0.0396248768367089
"F","Ore","Control",0.0279495672926602
"F","Ore","Control",0.0393163488446271
"F","Ore","Control",0.0347783321835128
"F","Ore","Control",0.0471515587217334
"F","Ore","Control",0.038378702028761
"F","Ore","Control",0.0392673046896014
"F","Ore","Control",0.0402480577611238
"F","Ore","Control",0.04498632894076
"F","Ore","Control",0.048137479556229
"F","Ore","Control",0.0347241509752182
"F","Ore","Control",0.043020268287781
"F","Ore","Control",0.0433873929273946
"F","Ore","Control",0.0391202539049067
"F","Ore","Control",0.0411170113278677
"F","Ore","Control",0.0489435160529509
"F","Ore","Control",0.0421951009253133
"F","Ore","Control",0.0506146962694504
"F","Ore","Control",0.0453472797071033
"F","Ore","Control",0.0439343376225739
"F","Ore","Control",0.0370516415552907
"F","Ore","Control",0.0481967341600813
"F","Ore","Control",0.0403219904936357
"F","Ore","Control",0.0358715315976245
"F","Ore","Control",0.0534374910849708
"F","Ore","Control",0.0387381652178176
"F","Ore","Control",0.0455402711676988
"F","Ore","Control",0.0397628392642256
"F","Ore","Control",0.0355316853166125
"F","Ore","Control",0.0405350806523554
"F","Ore","Control",0.0324894935109273
"F","Ore","Control",0.0445489213183812
"F","Ore","Control",0.0540854661768437
"F","Ore","Control",0.0420624302341846
"F","Ore","Control",0.0423791484951783
"F","Ore","Control",0.0405366815987394
"F","Ore","Control",0.055016049051987
"F","Ore","Control",0.0453132307917418
"F","Ore","Control",0.0427918104051642
"F","Ore","Control",0.0364251811807937
"F","Ore","Control",0.0404443492147865
"F","Ore","Control",0.0426266552140296
"F","Ore","Control",0.0456205506296944
"F","Ore","Control",0.0322411069467737
"F","Ore","Control",0.0302488238479947
"F","Ore","Control",0.0503575713913018
"F","Ore","Control",0.0382200902935208
"F","Ore","Control",0.0279815753426036
"F","Ore","Control",0.0409387876707971
"F","Ore","Control",0.0383945745631729
"F","Ore","Control",0.0372862505102175
"F","Ore","Control",0.038212242249298
"F","Ore","Control",0.0474315732565207
"F","Ore","Control",0.0419504335470979
"F","Ore","Control",0.0336854265869164
"F","Ore","Control",0.0510314899450873
"F","Ore","Control",0.0408406701923237
"F","Ore","Control",0.0467073039211799
"F","Ore","Control",0.0430103297509831
"F","Ore","Control",0.0346971412616051
"F","Ore","Control",0.0353883798158208
"F","Ore","Control",0.0314433031002398
"F","Ore","Control",0.0315735961705831
"F","Ore","Control",0.0337305784399696
"F","Ore","Control",0.039278635120161
"F","Ore","Control",0.0483807961456887
"F","Ore","Control",0.0297823032566423
"F","Ore","Control",0.0462621056752221
"F","Ore","Control",0.0515763734991875
"F","Ore","Control",0.0284898409655131
"F","Ore","Control",0.0478031091648037
"F","Ore","Control",0.0498437891697563
"F","Ore","Control",0.0429446581290656
"F","Ore","Control",0.0365703684323278
"F","Ore","Control",0.0416542639484281
"F","Ore","Control",0.0347919626714444
"F","Ore","Control",0.0362213643847573
"F","Ore","Control",0.0381370630733911
"F","Ore","Control",0.0362073274214817
"F","Ore","Control",0.0415600919470407
"F","Ore","Control",0.0469594213915161
"F","Ore","Control",0.0417522732401358
"F","Ore","Control",0.0380947129556368
"F","Ore","Control",0.0295387923257566
"F","Ore","Control",0.0472355348451195
"F","Ore","Control",0.0362494377227986
"F","Ore","Control",0.0328340416662416
"F","Ore","Control",0.040105016533034
"F","Ore","Control",0.0440146083253012
"F","Ore","Control",0.0483709668074682
"F","Ore","Control",0.0535153348120256
"F","Ore","Control",0.0464947321992971
"F","Ore","Control",0.0428384563496149
"F","Ore","Control",0.0372736612543089
"F","Ore","Control",0.0198246416485117
"F","Ore","Control",0.0353648643282268
"F","Ore","Control",0.0401267225089496
"F","Ore","Control",0.0435571890635095
"F","Ore","Control",0.042931441410217
"F","Ore","Control",0.0522271636656484
"F","Ore","Control",0.0404841195025053
"F","Ore","Control",0.0385503373481047
"F","Ore","Control",0.0376695020292179
"F","Ore","Control",0.0391672053204344
"F","Ore","Control",0.0505162303262424
"F","Ore","Control",0.0394970380926748
"F","Ore","Control",0.0415427655817615
"F","Ore","Control",0.050045133694885
"F","Ore","Control",0.0429156671806856
"F","Ore","Control",0.0374235653346254
"F","Ore","Control",0.0393643777181196
"F","Ore","Control",0.0393405984242401
"F","Ore","Control",0.0257927613964711
"F","Ore","Control",0.0448092287003675
"F","Ore","Control",0.0364644991210246
"F","Ore","Control",0.0395833048789009
"F","Ore","Control",0.0373302112677995
"F","Ore","Control",0.0425444878024574
"F","Ore","Control",0.036942420097147
"F","Ore","Control",0.0436403873717619
"F","Ore","Control",0.0519083757242876
"F","Ore","Control",0.035895933071329
"F","Ore","Control",0.0462659674415087
"F","Ore","Control",0.0392900589568458
"F","Ore","Control",0.0481859096247179
"F","Ore","Control",0.0400571962179058
"F","Ore","Control",0.0441705365448377
"F","Ore","Control",0.0487273052333147
"F","Ore","Control",0.0398059177581124
"F","Ore","Control",0.0289831491784754
"F","Ore","Control",0.0478194884853691
"F","Ore","Control",0.0544664195826885
"F","Ore","Control",0.0392353192131841
"F","Ore","Control",0.0335659999010406
"F","Ore","Control",0.0510220899306346
"F","Ore","Control",0.0319519923476668
"F","Ore","Control",0.0247274570850585
"F","Ore","Control",0.0425906735638335
"F","Ore","Control",0.0391898858586765
"F","Ore","Control",0.0436901511796919
"F","Ore","Control",0.0403934270050302
"F","Ore","Control",0.0466042658186325
"F","Ore","Control",0.039095701060084
"F","Ore","Control",0.0377911824006162
"F","Ore","Control",0.0382023643345456
"F","Ore","Control",0.0388693144108168
"F","Ore","Control",0.0412298482510202
"F","Ore","Control",0.0362731566820337
"F","Ore","Control",0.0370327638122573
"F","Ore","Control",0.0340191349509366
"F","Ore","Control",0.0423777816806266
"F","Ore","Control",0.0457210067107655
"F","Ore","Control",0.029386157434089
"F","Ore","Control",0.0477297493737556
"F","Ore","Control",0.0487364670027446
"F","Ore","Control",0.0351759486413238
"F","Ore","Control",0.0265104199508635
"F","Ore","Control",0.0389996036547635
"F","Ore","Control",0.0469732468827272
"F","Ore","Control",0.0335137461965497
"F","Ore","Control",0.0347711274292731
"F","Ore","Control",0.047296299412054
"F","Ore","Control",0.0343270229182042
"F","Ore","Control",0.0461880033987599
"F","Ore","Control",0.0354321883092582
"F","Ore","Control",0.0403551939980496
"F","Ore","Control",0.0419329690995075
"F","Ore","Control",0.0447072720382165
"F","Ore","Control",0.0389359469783674
"F","Ore","Control",0.0495161930993401
"F","Ore","Control",0.0457671589683777
"F","Ore","Control",0.0482895480405871
"F","Ore","Control",0.0390176963076178
"F","Ore","Control",0.0446818330750663
"F","Ore","Control",0.0430191516157786
"F","Ore","Control",0.0348387526966267
"F","Ore","Control",0.0458469122585558
"F","Ore","Control",0.0378319932400031
"F","Ore","Control",0.0327870625949586
"F","Ore","Control",0.0277443303297804
"F","Ore","Control",0.0412059993143135
"F","Ore","Control",0.0400869193301032
"F","Ore","Control",0.0393284742162884
"F","Ore","Control",0.0412769990184819
"F","Ore","Control",0.0324939253015915
"F","Ore","Control",0.0430772824528667
"F","Ore","Control",0.0342365558035456
"F","Ore","Control",0.0539116905931726
"F","Ore","Control",0.0383524912913177
"F","Ore","Control",0.0401453643193105
"F","Ore","Control",0.0369290481072691
"F","Ore","Control",0.0387524345029479
"F","Ore","Control",0.0363184733998497
"F","Ore","Control",0.0372436351443736
"F","Ore","Control",0.0372751042738692
"F","Ore","Control",0.0491064805543856
"F","Ore","Control",0.0280805097444437
"F","Ore","Control",0.0450849687332622
"F","Ore","Control",0.0391650276791711
"F","Ore","Control",0.0376520883471249
"F","Ore","Control",0.0436815317277667
"F","Ore","Control",0.0475408500826854
"F","Ore","Control",0.045016285469864
"F","Ore","Control",0.0425812491244587
"F","Ore","Control",0.0381357018944149
"F","Ore","Control",0.0413630185291092
"F","Ore","Control",0.0441447589684183
"F","Ore","Control",0.0278497314016813
"F","Ore","Control",0.0472564738359336
"F","Ore","Control",0.0447650953238769
"F","Ore","Control",0.0394583978390158
"F","Ore","Control",0.0395601876208095
"F","Ore","Control",0.0379683348258602
"F","Ore","Control",0.0313373932456837
"F","Ore","Control",0.0249948826022653
"F","Ore","Control",0.0410814767483217
"F","Ore","Control",0.0345910488353078
"F","Ore","Control",0.0378785502193518
"F","Ore","Control",0.0459369465365407
"F","Ore","Control",0.0418011194503426
"F","Ore","Control",0.0288741787812592
"F","Ore","Control",0.0391360951954834
"F","Ore","Control",0.0382963641778377
"F","Ore","Control",0.0399927673402207
"F","Ore","Control",0.0323420471857584
"F","Ore","Control",0.0411530064879767
"F","Ore","Control",0.0350830877271127
"F","Ore","Control",0.0359648811563451
"F","Ore","Control",0.0366363438742166
"F","Ore","Control",0.0403933596643942
"F","Ore","Control",0.0449538358971558
"F","Ore","Control",0.0380521537986176
"F","Ore","Control",0.0333109281805811
"F","Ore","Control",0.0382203868693321
"F","Ore","Control",0.0440814500488319
"F","Ore","Control",0.0433182368192783
"F","Ore","Control",0.0231894698668114
"F","Ore","Control",0.0460630281151869
"F","Ore","Control",0.0479139715505804
"F","Ore","Control",0.0356739312487325
"F","Ore","Control",0.0341079574239714
"F","Ore","Control",0.0478916797205245
"F","Ore","Control",0.0439080003303194
"F","Ore","Control",0.0386308257535953
"F","Ore","Control",0.0416984095496673
"F","Ore","Control",0.0445504879788341
"F","Ore","Control",0.0314102830222227
"F","Ore","Control",0.0438125228625929
"F","Ore","Control",0.0445344158532848
"F","Ore","Control",0.0425623381731505
"F","Ore","Control",0.0454769364440256
"F","Ore","Control",0.0345210532275962
"F","Ore","Control",0.0423835935176638
"F","Ore","Control",0.0388745857172228
"F","Ore","Control",0.0337192943862926
"F","Ore","Control",0.0458378299417786
"F","Ore","Control",0.0399847852498009
"F","Ore","Control",0.0396973664459128
"F","Ore","Control",0.0464116870104517
"F","Ore","Control",0.0495152468171065
"F","Ore","Control",0.0420933390581818
"F","Ore","Control",0.0448047868845757
"F","Ore","Control",0.0434803032703859
"F","Ore","Control",0.0475888163547142
"F","Ore","Control",0.0293583544704057
"F","Ore","Control",0.0455697471394544
"F","Ore","Control",0.0449735014809525
"F","Ore","Control",0.050613581463962
"F","Ore","Control",0.0455220087914677
"F","Ore","Control",0.0440987267791692
"F","Ore","Control",0.0481246184647096
"F","Ore","Control",0.0426607103595071
"F","Ore","Control",0.0453054530879867
"F","Ore","Control",0.0379473214475012
"F","Ore","Control",0.0409296369484545
"F","Ore","Control",0.0381539704566685
"F","Ore","Control",0.0480352779738762
"F","Ore","Control",0.039173863036105
"F","Ore","Control",0.0349206599044019
"F","Ore","Control",0.0296215532676245
"F","Ore","Control",0.0407803774577712
"F","Ore","Control",0.0220795107973509
"F","Ore","Control",0.0401934584476306
"F","Ore","Control",0.0372461804260675
"F","Ore","Control",0.0470590644187454
"F","Ore","Control",0.029627282310096
"F","Ore","Control",0.0300766736295257
"F","Ore","Control",0.0424224244141252
"F","Ore","Control",0.0363527147647196
"F","Ore","Control",0.0403702175787733
"F","Ore","Control",0.0348182414811369
"F","Ore","Control",0.0373885274686722
"F","Ore","Control",0.0460672835390719
"F","Ore","Control",0.0401968625323354
"F","Ore","Control",0.0400775021502601
"F","Ore","Control",0.0470695745846517
"F","Ore","Control",0.0305603493305501
"F","Ore","Control",0.0343840882594351
"F","Ore","Control",0.0397505446905817
"F","Ore","Control",0.0435797404458959
"F","Ore","Control",0.0336563949863085
"F","Ore","Control",0.03560221288722
"F","Ore","Control",0.0358064673687564
"F","Ore","Control",0.0367334173125257
"F","Ore","Control",0.0296404972617749
"F","Ore","Control",0.0360615894389868
"F","Ore","Control",0.0370561379497939
"F","Ore","Control",0.0432357228001921
"F","Ore","Control",0.0389312029726527
"F","Ore","Control",0.0456225518218278
"F","Ore","Control",0.0456515405685553
"F","Ore","Control",0.0316084255608211
"F","Ore","Control",0.0386453430457049
"F","Ore","Control",0.0451949952373563
"F","Ore","Control",0.0437579603236774
"F","Ore","Control",0.046101468826238
"F","Ore","Control",0.0468853487119679
"F","Ore","Control",0.0427435665856412
"F","Ore","Control",0.0432618381096544
"F","Ore","Control",0.0490434640695296
"F","Ore","Control",0.0404245203002112
"F","Ore","Control",0.0380975153846975
"F","Ore","Control",0.0364881000578628
"F","Ore","Control",0.0469088056301057
"F","Ore","Control",0.0372317099947593
"F","Ore","Control",0.0469448921158711
"F","Ore","Control",0.0389065468266745
"F","Ore","Control",0.0450902912412032
"F","Ore","Control",0.0391798814016443
"F","Ore","Control",0.0401653793491882
"F","Ore","Control",0.0422869240604277
"F","Ore","Control",0.0484488264423439
"F","Ore","Control",0.0426744220556541
"F","Ore","Control",0.046085074998636
"F","Ore","Control",0.0381649870828209
"F","Ore","Control",0.0300069316976495
"F","Ore","Control",0.0399892601027599
"F","Ore","Control",0.047589824873907
"F","Ore","Control",0.0367339442674333
"F","Ore","Control",0.0430183975117052
"F","Ore","Control",0.0482887792336971
"F","Ore","Control",0.0459377327342595
"F","Ore","Control",0.0324516563617017
"F","Ore","Control",0.0460156439954103
"F","Ore","Control",0.0534906301662356
"F","Ore","Control",0.0432288259973424
"F","Ore","Control",0.0502396814722951
"F","Ore","Control",0.0504989194322957
"F","Ore","Control",0.0465080478015956
"F","Ore","Control",0.0367903775679535
"F","Ore","Control",0.0473000804767264
"F","Ore","Control",0.0378003216335436
"F","Ore","Control",0.044667414128743
"F","Ore","Control",0.0289748532638837
"F","Ore","Control",0.031280404983688
"F","Ore","Control",0.0323501274871866
"F","Ore","Control",0.0426162756193044
"F","Ore","Control",0.0447101372874922
"F","Ore","Control",0.0421065525083681
