"Sex","Nuc","Treatment","boot"
"F","375","Rotenone",0.0763380943781595
"F","375","Rotenone",0.0790305844273019
"F","375","Rotenone",0.0854459922649659
"F","375","Rotenone",0.104540845835841
"F","375","Rotenone",0.0931637735769545
"F","375","Rotenone",0.0750173545642684
"F","375","Rotenone",0.0785577990051951
"F","375","Rotenone",0.0669573219835943
"F","375","Rotenone",0.0920711608831441
"F","375","Rotenone",0.0960369245750953
"F","375","Rotenone",0.0843702999833198
"F","375","Rotenone",0.0775030380451656
"F","375","Rotenone",0.0715282955973096
"F","375","Rotenone",0.0951530693308937
"F","375","Rotenone",0.0914889005558273
"F","375","Rotenone",0.071504404082255
"F","375","Rotenone",0.0557971278220667
"F","375","Rotenone",0.0923372510228638
"F","375","Rotenone",0.0719542189062472
"F","375","Rotenone",0.0695924605160272
"F","375","Rotenone",0.0800483489904121
"F","375","Rotenone",0.0801236287696983
"F","375","Rotenone",0.079578658753534
"F","375","Rotenone",0.0787555860061856
"F","375","Rotenone",0.0746934339087206
"F","375","Rotenone",0.0618432871695696
"F","375","Rotenone",0.0561531534500682
"F","375","Rotenone",0.058618270481116
"F","375","Rotenone",0.0777629913444594
"F","375","Rotenone",0.0890740953199399
"F","375","Rotenone",0.0678133540193939
"F","375","Rotenone",0.0814059460742799
"F","375","Rotenone",0.0766627523715842
"F","375","Rotenone",0.0770718209971948
"F","375","Rotenone",0.0737804175174621
"F","375","Rotenone",0.0967585486571713
"F","375","Rotenone",0.078364758346747
"F","375","Rotenone",0.0843133469485131
"F","375","Rotenone",0.0674180992097975
"F","375","Rotenone",0.0827665902605771
"F","375","Rotenone",0.0734526082746451
"F","375","Rotenone",0.0736039767607365
"F","375","Rotenone",0.0767819450901146
"F","375","Rotenone",0.0841587397908375
"F","375","Rotenone",0.0878677538078978
"F","375","Rotenone",0.080034808433383
"F","375","Rotenone",0.090466121949257
"F","375","Rotenone",0.0666680557432935
"F","375","Rotenone",0.096742133575425
"F","375","Rotenone",0.0627812804553864
"F","375","Rotenone",0.0937805026062098
"F","375","Rotenone",0.0897096859183769
"F","375","Rotenone",0.0890400544151969
"F","375","Rotenone",0.054524828385919
"F","375","Rotenone",0.0756703456037705
"F","375","Rotenone",0.0647671567653219
"F","375","Rotenone",0.104505089562187
"F","375","Rotenone",0.0838721882535941
"F","375","Rotenone",0.0974717712519395
"F","375","Rotenone",0.0772581303261087
"F","375","Rotenone",0.0917429790795238
"F","375","Rotenone",0.07205734239622
"F","375","Rotenone",0.0956550099263984
"F","375","Rotenone",0.0792234633386135
"F","375","Rotenone",0.0843610078769604
"F","375","Rotenone",0.086879679713527
"F","375","Rotenone",0.085557290888294
"F","375","Rotenone",0.0916700804765598
"F","375","Rotenone",0.0654289703051346
"F","375","Rotenone",0.0789784385089573
"F","375","Rotenone",0.0752466737150062
"F","375","Rotenone",0.0905353956586092
"F","375","Rotenone",0.0850060651195282
"F","375","Rotenone",0.0634228401121725
"F","375","Rotenone",0.0850347942300623
"F","375","Rotenone",0.082450355866122
"F","375","Rotenone",0.0824793800180455
"F","375","Rotenone",0.0813220495892669
"F","375","Rotenone",0.0641417017776703
"F","375","Rotenone",0.109175185171043
"F","375","Rotenone",0.0644115710968035
"F","375","Rotenone",0.0867816562518783
"F","375","Rotenone",0.0827033203003882
"F","375","Rotenone",0.073573481274008
"F","375","Rotenone",0.0642293278866207
"F","375","Rotenone",0.0824305193198599
"F","375","Rotenone",0.0904029149485381
"F","375","Rotenone",0.0557895422244991
"F","375","Rotenone",0.0836117415406091
"F","375","Rotenone",0.0851295207672464
"F","375","Rotenone",0.0868920319324885
"F","375","Rotenone",0.0846392190469289
"F","375","Rotenone",0.100108235955024
"F","375","Rotenone",0.0970402528240037
"F","375","Rotenone",0.086705520598902
"F","375","Rotenone",0.087177648455563
"F","375","Rotenone",0.0802362742829296
"F","375","Rotenone",0.06427770553719
"F","375","Rotenone",0.100359833642132
"F","375","Rotenone",0.0938488466091187
"F","375","Rotenone",0.0843205111544989
"F","375","Rotenone",0.104623564883407
"F","375","Rotenone",0.0780691383777688
"F","375","Rotenone",0.0671370931204348
"F","375","Rotenone",0.0921503273297802
"F","375","Rotenone",0.0860477027124685
"F","375","Rotenone",0.0651323284704664
"F","375","Rotenone",0.0817603211218329
"F","375","Rotenone",0.0897373645407163
"F","375","Rotenone",0.0800935881266989
"F","375","Rotenone",0.0815944113117394
"F","375","Rotenone",0.108179869678705
"F","375","Rotenone",0.0854204276288719
"F","375","Rotenone",0.0772793638064167
"F","375","Rotenone",0.0501948369053915
"F","375","Rotenone",0.0781663868295705
"F","375","Rotenone",0.076976325827861
"F","375","Rotenone",0.067187546139464
"F","375","Rotenone",0.0642627833852503
"F","375","Rotenone",0.0737204485653545
"F","375","Rotenone",0.096988137853125
"F","375","Rotenone",0.0867951648118055
"F","375","Rotenone",0.0791285889635847
"F","375","Rotenone",0.069776679738694
"F","375","Rotenone",0.0567785216451481
"F","375","Rotenone",0.0736014048020811
"F","375","Rotenone",0.0796537111368745
"F","375","Rotenone",0.0986285692226196
"F","375","Rotenone",0.0794135806534021
"F","375","Rotenone",0.0823953732269934
"F","375","Rotenone",0.0853392684734507
"F","375","Rotenone",0.0851386792171278
"F","375","Rotenone",0.0683963469140868
"F","375","Rotenone",0.076485868288516
"F","375","Rotenone",0.0711075242090929
"F","375","Rotenone",0.079130687591264
"F","375","Rotenone",0.0751034490224854
"F","375","Rotenone",0.0731903668875894
"F","375","Rotenone",0.0883122285077875
"F","375","Rotenone",0.0808290006524843
"F","375","Rotenone",0.0643092688809916
"F","375","Rotenone",0.0855140260378205
"F","375","Rotenone",0.0914684139643021
"F","375","Rotenone",0.0888409277770701
"F","375","Rotenone",0.0675496096269618
"F","375","Rotenone",0.0565092548426435
"F","375","Rotenone",0.0861770667982506
"F","375","Rotenone",0.0865063700837481
"F","375","Rotenone",0.108624744586408
"F","375","Rotenone",0.092623897801517
"F","375","Rotenone",0.0581391200042538
"F","375","Rotenone",0.0749607714900209
"F","375","Rotenone",0.0890207752951826
"F","375","Rotenone",0.0824142841899386
"F","375","Rotenone",0.0675016409862139
"F","375","Rotenone",0.0596961484741388
"F","375","Rotenone",0.0789548646948881
"F","375","Rotenone",0.0687726997807555
"F","375","Rotenone",0.0900766856269141
"F","375","Rotenone",0.0738730940216718
"F","375","Rotenone",0.085715779766306
"F","375","Rotenone",0.074828570755478
"F","375","Rotenone",0.0901640276210187
"F","375","Rotenone",0.0913191339311954
"F","375","Rotenone",0.0781076097202993
"F","375","Rotenone",0.06574605576366
"F","375","Rotenone",0.0657218742061347
"F","375","Rotenone",0.073305742335881
"F","375","Rotenone",0.0895857181300396
"F","375","Rotenone",0.0745186276169746
"F","375","Rotenone",0.0698268305187599
"F","375","Rotenone",0.0792293100711794
"F","375","Rotenone",0.0940081948930323
"F","375","Rotenone",0.0727623617477954
"F","375","Rotenone",0.0899727433048321
"F","375","Rotenone",0.0980403942373435
"F","375","Rotenone",0.0772714868147075
"F","375","Rotenone",0.0900818308619012
"F","375","Rotenone",0.0890854265870223
"F","375","Rotenone",0.0685887960186055
"F","375","Rotenone",0.0984188206055759
"F","375","Rotenone",0.0670026025990342
"F","375","Rotenone",0.0836610992580725
"F","375","Rotenone",0.0926801112076357
"F","375","Rotenone",0.0708331741950757
"F","375","Rotenone",0.103792425678801
"F","375","Rotenone",0.0777629950732779
"F","375","Rotenone",0.0870186125201644
"F","375","Rotenone",0.0535225323794141
"F","375","Rotenone",0.078337164484159
"F","375","Rotenone",0.0782079272628018
"F","375","Rotenone",0.0680180850858138
"F","375","Rotenone",0.0887633604355698
"F","375","Rotenone",0.0772959623706279
"F","375","Rotenone",0.0670882271931311
"F","375","Rotenone",0.0865289546818663
"F","375","Rotenone",0.0881980588737079
"F","375","Rotenone",0.0759017059785535
"F","375","Rotenone",0.0771846461604093
"F","375","Rotenone",0.0930392178903814
"F","375","Rotenone",0.101475982351776
"F","375","Rotenone",0.0874267197952489
"F","375","Rotenone",0.094771311641078
"F","375","Rotenone",0.0772486666087295
"F","375","Rotenone",0.0858657256390114
"F","375","Rotenone",0.0735309838334266
"F","375","Rotenone",0.0666047720977168
"F","375","Rotenone",0.0684123395286928
"F","375","Rotenone",0.09376476140722
"F","375","Rotenone",0.101806042162913
"F","375","Rotenone",0.0728284778604664
"F","375","Rotenone",0.0735985207283022
"F","375","Rotenone",0.0767102500330539
"F","375","Rotenone",0.0705644859927212
"F","375","Rotenone",0.0957158587922969
"F","375","Rotenone",0.0899044405955921
"F","375","Rotenone",0.0692222774812662
"F","375","Rotenone",0.0671023394858879
"F","375","Rotenone",0.088303326057177
"F","375","Rotenone",0.0697583597622621
"F","375","Rotenone",0.0718059895466707
"F","375","Rotenone",0.071882648889557
"F","375","Rotenone",0.0807121087494609
"F","375","Rotenone",0.105763637949959
"F","375","Rotenone",0.0872357671069651
"F","375","Rotenone",0.073136823954094
"F","375","Rotenone",0.0759582040680395
"F","375","Rotenone",0.0956381926967963
"F","375","Rotenone",0.0862327222367415
"F","375","Rotenone",0.0829825922140554
"F","375","Rotenone",0.0725085041100616
"F","375","Rotenone",0.0646351591113777
"F","375","Rotenone",0.0944067477735676
"F","375","Rotenone",0.0796903322070951
"F","375","Rotenone",0.0804232683269138
"F","375","Rotenone",0.0883154161460901
"F","375","Rotenone",0.0781496211932598
"F","375","Rotenone",0.0874025298681558
"F","375","Rotenone",0.0790936270165805
"F","375","Rotenone",0.101019554004337
"F","375","Rotenone",0.0655377034326511
"F","375","Rotenone",0.0712630833796998
"F","375","Rotenone",0.0989234733148891
"F","375","Rotenone",0.0806654062525074
"F","375","Rotenone",0.0868056286523837
"F","375","Rotenone",0.0918510751341517
"F","375","Rotenone",0.0969205203053088
"F","375","Rotenone",0.0613914722611277
"F","375","Rotenone",0.0456578427951125
"F","375","Rotenone",0.0941515796391645
"F","375","Rotenone",0.0586328756838888
"F","375","Rotenone",0.0898944646822737
"F","375","Rotenone",0.0942991675086284
"F","375","Rotenone",0.0758859397078268
"F","375","Rotenone",0.089285344817535
"F","375","Rotenone",0.0921926915543355
"F","375","Rotenone",0.089192792676837
"F","375","Rotenone",0.0699758274627517
"F","375","Rotenone",0.0783697828454696
"F","375","Rotenone",0.0799607689050292
"F","375","Rotenone",0.0876019004362241
"F","375","Rotenone",0.0833174746129542
"F","375","Rotenone",0.0882104536183944
"F","375","Rotenone",0.0992491464439545
"F","375","Rotenone",0.0787289673903647
"F","375","Rotenone",0.0814499708424963
"F","375","Rotenone",0.0835344785108719
"F","375","Rotenone",0.0921750998593227
"F","375","Rotenone",0.0689636118163557
"F","375","Rotenone",0.0869112969397731
"F","375","Rotenone",0.0776309781850022
"F","375","Rotenone",0.0862937395014939
"F","375","Rotenone",0.0752447446791549
"F","375","Rotenone",0.0669684932277206
"F","375","Rotenone",0.0787804696281654
"F","375","Rotenone",0.0807844523140223
"F","375","Rotenone",0.0753906685136801
"F","375","Rotenone",0.0857691694307155
"F","375","Rotenone",0.087907535967776
"F","375","Rotenone",0.08026856787932
"F","375","Rotenone",0.0898134233631903
"F","375","Rotenone",0.0913109093552276
"F","375","Rotenone",0.0817906582303565
"F","375","Rotenone",0.0753766692144841
"F","375","Rotenone",0.0841840146771341
"F","375","Rotenone",0.0851892233750109
"F","375","Rotenone",0.0589659121090558
"F","375","Rotenone",0.0834520144198836
"F","375","Rotenone",0.0835096779367594
"F","375","Rotenone",0.0778523161961092
"F","375","Rotenone",0.0744228335505103
"F","375","Rotenone",0.0760942022785435
"F","375","Rotenone",0.0994697663492677
"F","375","Rotenone",0.104864144620783
"F","375","Rotenone",0.0538573719263438
"F","375","Rotenone",0.098397367565257
"F","375","Rotenone",0.0671395784891547
"F","375","Rotenone",0.0685063646618929
"F","375","Rotenone",0.0708769720016555
"F","375","Rotenone",0.0752568283426184
"F","375","Rotenone",0.0801713147152233
"F","375","Rotenone",0.0905227082066177
"F","375","Rotenone",0.066670502679917
"F","375","Rotenone",0.0743288432182905
"F","375","Rotenone",0.06799526552245
"F","375","Rotenone",0.0687981349506774
"F","375","Rotenone",0.0622195815132474
"F","375","Rotenone",0.079175372934996
"F","375","Rotenone",0.0938831305053027
"F","375","Rotenone",0.0761068375637477
"F","375","Rotenone",0.0655924975623227
"F","375","Rotenone",0.07228942404036
"F","375","Rotenone",0.0795300258875864
"F","375","Rotenone",0.080618826964826
"F","375","Rotenone",0.0784741519261627
"F","375","Rotenone",0.0727871013706476
"F","375","Rotenone",0.0745837230089025
"F","375","Rotenone",0.0966150387056222
"F","375","Rotenone",0.0664850228350505
"F","375","Rotenone",0.0721238905557433
"F","375","Rotenone",0.102736379491663
"F","375","Rotenone",0.0958960847664189
"F","375","Rotenone",0.080091887958114
"F","375","Rotenone",0.0862612657952924
"F","375","Rotenone",0.0745810537329282
"F","375","Rotenone",0.0738246288616667
"F","375","Rotenone",0.0856943626216292
"F","375","Rotenone",0.094016224661983
"F","375","Rotenone",0.0627443433319833
"F","375","Rotenone",0.0861367124714799
"F","375","Rotenone",0.094744460461914
"F","375","Rotenone",0.0762117064650372
"F","375","Rotenone",0.0753330318093188
"F","375","Rotenone",0.0725201188594083
"F","375","Rotenone",0.0591114896585568
"F","375","Rotenone",0.0979305400687179
"F","375","Rotenone",0.0709456594574133
"F","375","Rotenone",0.0963220831399825
"F","375","Rotenone",0.0819207915712451
"F","375","Rotenone",0.0758092901056922
"F","375","Rotenone",0.0683076271547531
"F","375","Rotenone",0.0698366955302051
"F","375","Rotenone",0.0597359393827329
"F","375","Rotenone",0.0781153599447776
"F","375","Rotenone",0.0878243132109278
"F","375","Rotenone",0.0737138168466612
"F","375","Rotenone",0.081485261821418
"F","375","Rotenone",0.0826038829248706
"F","375","Rotenone",0.0906185881344419
"F","375","Rotenone",0.0769686194229996
"F","375","Rotenone",0.0746212406646001
"F","375","Rotenone",0.0941503304016164
"F","375","Rotenone",0.0978332002636267
"F","375","Rotenone",0.0643746600862013
"F","375","Rotenone",0.0629309255065132
"F","375","Rotenone",0.0663546964545881
"F","375","Rotenone",0.0711845920821601
"F","375","Rotenone",0.0779283162377568
"F","375","Rotenone",0.078755550226005
"F","375","Rotenone",0.0920478682166513
"F","375","Rotenone",0.0890619705178876
"F","375","Rotenone",0.100798441050312
"F","375","Rotenone",0.0826722974569756
"F","375","Rotenone",0.0894754112420382
"F","375","Rotenone",0.0791638961576388
"F","375","Rotenone",0.0912278684541889
"F","375","Rotenone",0.0829232826750591
"F","375","Rotenone",0.0685056088217958
"F","375","Rotenone",0.0754794060721427
"F","375","Rotenone",0.0604436871943363
"F","375","Rotenone",0.0633955775358543
"F","375","Rotenone",0.0829331792481542
"F","375","Rotenone",0.0668717207546006
"F","375","Rotenone",0.0894221784938094
"F","375","Rotenone",0.0815311368138926
"F","375","Rotenone",0.0888284181214352
"F","375","Rotenone",0.0805709048170934
"F","375","Rotenone",0.0729539791516116
"F","375","Rotenone",0.0750341624722438
"F","375","Rotenone",0.0721480804345629
"F","375","Rotenone",0.0922372960320427
"F","375","Rotenone",0.0625877402469134
"F","375","Rotenone",0.0825934335875267
"F","375","Rotenone",0.082559427782609
"F","375","Rotenone",0.101702628452725
"F","375","Rotenone",0.0811393890475804
"F","375","Rotenone",0.0579425491422405
"F","375","Rotenone",0.0838010876052179
"F","375","Rotenone",0.0873473119794791
"F","375","Rotenone",0.0790270433957373
"F","375","Rotenone",0.072658436480305
"F","375","Rotenone",0.0990234314898179
"F","375","Rotenone",0.069186779047301
"F","375","Rotenone",0.07910462147131
"F","375","Rotenone",0.0822885979574065
"F","375","Rotenone",0.0845732377500192
"F","375","Rotenone",0.0797232433870274
"F","375","Rotenone",0.0853405116782273
"F","375","Rotenone",0.0830946483777748
"F","375","Rotenone",0.0721540640602829
"F","375","Rotenone",0.0684050633299779
"F","375","Rotenone",0.05817051217407
"F","375","Rotenone",0.0884152510343209
"F","375","Rotenone",0.0836104210583
"F","375","Rotenone",0.0680259345137256
"F","375","Rotenone",0.0791475633089454
"F","375","Rotenone",0.0760702121769703
"F","375","Rotenone",0.0746640080246811
"F","375","Rotenone",0.0859853036827431
"F","375","Rotenone",0.0769585524888282
"F","375","Rotenone",0.0885851039193906
"F","375","Rotenone",0.0770611522175901
"F","375","Rotenone",0.0673539465470787
"F","375","Rotenone",0.0729444737879718
"F","375","Rotenone",0.081293925918267
"F","375","Rotenone",0.0750700680440709
"F","375","Rotenone",0.106448950899583
"F","375","Rotenone",0.0720507828070586
"F","375","Rotenone",0.0915197066305082
"F","375","Rotenone",0.0963300709235853
"F","375","Rotenone",0.0749289531955763
"F","375","Rotenone",0.0733588647242382
"F","375","Rotenone",0.0598168609224259
"F","375","Rotenone",0.0663042106179316
"F","375","Rotenone",0.0712429421735639
"F","375","Rotenone",0.10077337011157
"F","375","Rotenone",0.0892183317264112
"F","375","Rotenone",0.103582570610381
"F","375","Rotenone",0.0787004176476944
"F","375","Rotenone",0.0892832182475734
"F","375","Rotenone",0.089537957250595
"F","375","Rotenone",0.0743267702665143
"F","375","Rotenone",0.0830516038786265
"F","375","Rotenone",0.0809994654917164
"F","375","Rotenone",0.0906111068325055
"F","375","Rotenone",0.0676203630979382
"F","375","Rotenone",0.0718188064371832
"F","375","Rotenone",0.0613943206515855
"F","375","Rotenone",0.0694114083054036
"F","375","Rotenone",0.09187129101719
"F","375","Rotenone",0.0868218293790741
"F","375","Rotenone",0.0821211953889979
"F","375","Rotenone",0.0728760348787503
"F","375","Rotenone",0.0922910001900395
"F","375","Rotenone",0.0777833009028156
"F","375","Rotenone",0.0770096181816228
"F","375","Rotenone",0.0865834703144516
"F","375","Rotenone",0.11722801409842
"F","375","Rotenone",0.0945242865611428
"F","375","Rotenone",0.0499721711480147
"F","375","Rotenone",0.0766442940608266
"F","375","Rotenone",0.0721236517872799
"F","375","Rotenone",0.0954744385575144
"F","375","Rotenone",0.0620125229537481
"F","375","Rotenone",0.0732755861664558
"F","375","Rotenone",0.0748894275438323
"F","375","Rotenone",0.0832929190711734
"F","375","Rotenone",0.0868190767579668
"F","375","Rotenone",0.0873079543584942
"F","375","Rotenone",0.0791761323634129
"F","375","Rotenone",0.0860864675594801
"F","375","Rotenone",0.0639040272179223
"F","375","Rotenone",0.0690354486242329
"F","375","Rotenone",0.0845826538410511
"F","375","Rotenone",0.0896436850727413
"F","375","Rotenone",0.0903041483345905
"F","375","Rotenone",0.0696237216396569
"F","375","Rotenone",0.0934857010796946
"F","375","Rotenone",0.0780109229138676
"F","375","Rotenone",0.0784052420308078
"F","375","Rotenone",0.0691349377645921
"F","375","Rotenone",0.0989985231508574
"F","375","Rotenone",0.0770268019960013
"F","375","Rotenone",0.0981940701753893
"F","375","Rotenone",0.0754881013740245
"F","375","Rotenone",0.0683239353199704
"F","375","Rotenone",0.0978978928740969
"F","375","Rotenone",0.0729664884270036
"F","375","Rotenone",0.0736978868528388
"F","375","Rotenone",0.0841839346982077
"F","375","Rotenone",0.0911104595904975
"F","375","Rotenone",0.0793180526409011
"F","375","Rotenone",0.0842248986112088
"F","375","Rotenone",0.0726115627628685
"F","375","Rotenone",0.0691898631848551
"F","375","Rotenone",0.0810699521204882
"F","375","Rotenone",0.0651210346510147
"F","375","Rotenone",0.0785659601069254
"F","375","Rotenone",0.0850553394442164
"F","375","Rotenone",0.0672739207011145
"F","375","Rotenone",0.102601045158265
"F","375","Rotenone",0.0890817651904893
"F","375","Rotenone",0.0849378509362786
"F","375","Rotenone",0.0712827599453609
"F","375","Rotenone",0.083512201640886
"F","375","Rotenone",0.0925286312831117
"F","375","Rotenone",0.0886633534591459
"F","375","Rotenone",0.0943399752115695
"F","375","Rotenone",0.0953561906439372
"F","375","Rotenone",0.0989987551796221
"F","375","Rotenone",0.0634275125586296
"F","375","Rotenone",0.104309078110491
"F","375","Rotenone",0.0703942489376141
"F","375","Rotenone",0.0907229291278887
"F","375","Rotenone",0.0552606959006954
"F","375","Rotenone",0.0812801849957237
"F","375","Rotenone",0.0703013518677607
"F","375","Rotenone",0.0609599115124854
"F","375","Rotenone",0.0797917139191661
"F","375","Rotenone",0.0977922916917305
"F","375","Rotenone",0.0954415176795707
"F","375","Rotenone",0.0828311007923252
"F","375","Rotenone",0.079745759095048
"F","375","Rotenone",0.0834535074613317
"F","375","Rotenone",0.0784074189303218
"F","375","Rotenone",0.0860130490398207
"F","375","Rotenone",0.0755659510811816
"F","375","Rotenone",0.064437445310721
"F","375","Rotenone",0.0695606500003999
"F","375","Rotenone",0.054514299722047
"F","375","Rotenone",0.0945641853474269
"F","375","Rotenone",0.0844933510935914
"F","375","Rotenone",0.0970480884947897
"F","375","Rotenone",0.054587506389843
"F","375","Rotenone",0.0639132852189701
"F","375","Rotenone",0.0938969605441289
"F","375","Rotenone",0.0740136759749025
"F","375","Rotenone",0.0777821499785922
"F","375","Rotenone",0.0780608893614952
"F","375","Rotenone",0.0788502224079634
"F","375","Rotenone",0.0889686949506792
"F","375","Rotenone",0.0719303327063822
"F","375","Rotenone",0.0705887803187458
"F","375","Rotenone",0.0899154316887761
"F","375","Rotenone",0.0641390389527113
"F","375","Rotenone",0.0997529281619427
"F","375","Rotenone",0.0993068145253212
"F","375","Rotenone",0.0876909912402292
"F","375","Rotenone",0.0737531748027872
"F","375","Rotenone",0.0601759609005764
"F","375","Rotenone",0.100173196050097
"F","375","Rotenone",0.083031512337602
"F","375","Rotenone",0.0618872056980015
"F","375","Rotenone",0.0727547915723774
"F","375","Rotenone",0.0910756644782868
"F","375","Rotenone",0.0571333943551444
"F","375","Rotenone",0.0850655156362035
"F","375","Rotenone",0.0895416791451936
"F","375","Rotenone",0.0797310859603438
"F","375","Rotenone",0.102781310764978
"F","375","Rotenone",0.0752545378904629
"F","375","Rotenone",0.0922643587730593
"F","375","Rotenone",0.0914749169469153
"F","375","Rotenone",0.085343813790007
"F","375","Rotenone",0.0750854167146015
"F","375","Rotenone",0.0789316767960944
"F","375","Rotenone",0.0940124808668636
"F","375","Rotenone",0.0697307233289171
"F","375","Rotenone",0.0712498424540102
"F","375","Rotenone",0.0775547075259604
"F","375","Rotenone",0.0805971080026653
"F","375","Rotenone",0.0826812950179994
"F","375","Rotenone",0.0739119700299897
"F","375","Rotenone",0.0896710068940089
"F","375","Rotenone",0.0746572915179537
"F","375","Rotenone",0.081804648263383
"F","375","Rotenone",0.0852951124122876
"F","375","Rotenone",0.097450721593035
"F","375","Rotenone",0.0768686952989839
"F","375","Rotenone",0.0660939586776043
"F","375","Rotenone",0.0772113427438828
"F","375","Rotenone",0.0799039598307043
"F","375","Rotenone",0.0711694656951205
"F","375","Rotenone",0.0977313799146927
"F","375","Rotenone",0.0678342746627511
"F","375","Rotenone",0.0855968565648052
"F","375","Rotenone",0.0836076209645699
"F","375","Rotenone",0.0811063833318244
"F","375","Rotenone",0.0906312081851066
"F","375","Rotenone",0.0808393220701102
"F","375","Rotenone",0.088700972508802
"F","375","Rotenone",0.0799688319178001
"F","375","Rotenone",0.0716155451845592
"F","375","Rotenone",0.0832984219056059
"F","375","Rotenone",0.0967589705961124
"F","375","Rotenone",0.083582420425146
"F","375","Rotenone",0.083288390862557
"F","375","Rotenone",0.0867462974074159
"F","375","Rotenone",0.088858452519539
"F","375","Rotenone",0.101691352071401
"F","375","Rotenone",0.0773128560127892
"F","375","Rotenone",0.0875974881720763
"F","375","Rotenone",0.0745398875658534
"F","375","Rotenone",0.0543451157103668
"F","375","Rotenone",0.0733163479964916
"F","375","Rotenone",0.0669523392381044
"F","375","Rotenone",0.0850256237906468
"F","375","Rotenone",0.0764363434733866
"F","375","Rotenone",0.0866915628483325
"F","375","Rotenone",0.0843367050555991
"F","375","Rotenone",0.0777841786550105
"F","375","Rotenone",0.0849587806888633
"F","375","Rotenone",0.0808980958421921
"F","375","Rotenone",0.0574890021364633
"F","375","Rotenone",0.105644390377984
"F","375","Rotenone",0.0904728562530211
"F","375","Rotenone",0.100196736784181
"F","375","Rotenone",0.0920573880793567
"F","375","Rotenone",0.0753205066854694
"F","375","Rotenone",0.0994351798610015
"F","375","Rotenone",0.0938151432926943
"F","375","Rotenone",0.0763827006808927
"F","375","Rotenone",0.0792115755903464
"F","375","Rotenone",0.0862707126728137
"F","375","Rotenone",0.0842151705947731
"F","375","Rotenone",0.0720267797310314
"F","375","Rotenone",0.0831735151239391
"F","375","Rotenone",0.0957007325929182
"F","375","Rotenone",0.0660423033500206
"F","375","Rotenone",0.073785015415834
"F","375","Rotenone",0.0922800156063832
"F","375","Rotenone",0.0633142439142494
"F","375","Rotenone",0.0742033340874581
"F","375","Rotenone",0.0735575195130044
"F","375","Rotenone",0.0884254050946761
"F","375","Rotenone",0.0805646476884914
"F","375","Rotenone",0.0996615641875396
"F","375","Rotenone",0.0961170000471135
"F","375","Rotenone",0.0951893537304332
"F","375","Rotenone",0.076797540840572
"F","375","Rotenone",0.0833997948450499
"F","375","Rotenone",0.0765007997710409
"F","375","Rotenone",0.0832068586645313
"F","375","Rotenone",0.0844122524980221
"F","375","Rotenone",0.0972164927109571
"F","375","Rotenone",0.0803650351286365
"F","375","Rotenone",0.0868375301851526
"F","375","Rotenone",0.0729904653698816
"F","375","Rotenone",0.0869237247747052
"F","375","Rotenone",0.082367875012162
"F","375","Rotenone",0.0760467370940746
"F","375","Rotenone",0.0730515316167943
"F","375","Rotenone",0.0728639687485436
"F","375","Rotenone",0.0859068959629388
"F","375","Rotenone",0.0918306238576995
"F","375","Rotenone",0.0995980630620993
"F","375","Rotenone",0.0687766729559843
"F","375","Rotenone",0.104184098606825
"F","375","Rotenone",0.0866612723482377
"F","375","Rotenone",0.0883862897238759
"F","375","Rotenone",0.0842994071805195
"F","375","Rotenone",0.0800280850473794
"F","375","Rotenone",0.086226955011282
"F","375","Rotenone",0.0648155423861312
"F","375","Rotenone",0.0774940331703974
"F","375","Rotenone",0.0827429855093032
"F","375","Rotenone",0.0828123590107764
"F","375","Rotenone",0.0889685143303495
"F","375","Rotenone",0.0783215959064283
"F","375","Rotenone",0.0599589501137795
"F","375","Rotenone",0.0694232145175829
"F","375","Rotenone",0.0590486846994908
"F","375","Rotenone",0.0746985504325393
"F","375","Rotenone",0.0661909087900647
"F","375","Rotenone",0.0732722939662194
"F","375","Rotenone",0.0709591724845894
"F","375","Rotenone",0.0732040730935407
"F","375","Rotenone",0.0998729268477515
"F","375","Rotenone",0.0880281048097338
"F","375","Rotenone",0.086422484392126
"F","375","Rotenone",0.0930053064463584
"F","Ore","Control",0.0558138590260594
"F","Ore","Control",0.0621567030963599
"F","Ore","Control",0.0568410810396951
"F","Ore","Control",0.0554217188328939
"F","Ore","Control",0.0542475157825184
"F","Ore","Control",0.0549359212877098
"F","Ore","Control",0.0603627024151816
"F","Ore","Control",0.0486170990822436
"F","Ore","Control",0.0504966316797919
"F","Ore","Control",0.0491112632741879
"F","Ore","Control",0.0642189698836566
"F","Ore","Control",0.0310201048169033
"F","Ore","Control",0.0701968878749449
"F","Ore","Control",0.0643737909808883
"F","Ore","Control",0.0556383433957539
"F","Ore","Control",0.0606527114798523
"F","Ore","Control",0.0448866762154263
"F","Ore","Control",0.054576310210571
"F","Ore","Control",0.0528829053101591
"F","Ore","Control",0.0534799299195234
"F","Ore","Control",0.0387758116128843
"F","Ore","Control",0.0740171719300678
"F","Ore","Control",0.0454128307961404
"F","Ore","Control",0.0449677478027202
"F","Ore","Control",0.0470921672220957
"F","Ore","Control",0.0530662972835702
"F","Ore","Control",0.0484107379188368
"F","Ore","Control",0.0510523886945712
"F","Ore","Control",0.0558705784109018
"F","Ore","Control",0.0290636536572666
"F","Ore","Control",0.0575132991316398
"F","Ore","Control",0.0466122862902445
"F","Ore","Control",0.0476155235519927
"F","Ore","Control",0.0486925045143784
"F","Ore","Control",0.0481826933175246
