"Sex","Nuc","Treatment","boot"
"F","375","Rotenone",0.141547213652987
"F","375","Rotenone",0.088643008128057
"F","375","Rotenone",0.10764600011038
"F","375","Rotenone",0.129165502484731
"F","375","Rotenone",0.102131434830306
"F","375","Rotenone",0.0959552749418491
"F","375","Rotenone",0.0760412756017255
"F","375","Rotenone",0.0982827067294682
"F","375","Rotenone",0.0988037518498067
"F","375","Rotenone",0.116792433277588
"F","375","Rotenone",0.109526719604458
"F","375","Rotenone",0.13140949464256
"F","375","Rotenone",0.101204517924066
"F","375","Rotenone",0.0908228346205519
"F","375","Rotenone",0.101259292393522
"F","375","Rotenone",0.125117991506928
"F","375","Rotenone",0.118899550428005
"F","375","Rotenone",0.119327947112219
"F","375","Rotenone",0.0876917711296744
"F","375","Rotenone",0.111225200326791
"F","375","Rotenone",0.104753334067709
"F","375","Rotenone",0.123270953466689
"F","375","Rotenone",0.11632623858512
"F","375","Rotenone",0.107603052642968
"F","375","Rotenone",0.108468285537658
"F","375","Rotenone",0.110990918434706
"F","375","Rotenone",0.0930625135410461
"F","375","Rotenone",0.128053327350406
"F","375","Rotenone",0.0785529764636222
"F","375","Rotenone",0.114960473451437
"F","375","Rotenone",0.110246332597275
"F","375","Rotenone",0.0993240717573178
"F","375","Rotenone",0.124335454646523
"F","375","Rotenone",0.111718843812427
"F","375","Rotenone",0.131915712728504
"F","375","Rotenone",0.109808956452221
"F","375","Rotenone",0.128951921770556
"F","375","Rotenone",0.119018099776547
"F","375","Rotenone",0.117791298917659
"F","375","Rotenone",0.11326941163861
"F","375","Rotenone",0.106361389205473
"F","375","Rotenone",0.0985425132043366
"F","375","Rotenone",0.130531925470586
"F","375","Rotenone",0.117919184415586
"F","375","Rotenone",0.0998608088302939
"F","375","Rotenone",0.104307952898065
"F","375","Rotenone",0.120220653836676
"F","375","Rotenone",0.104384463588565
"F","375","Rotenone",0.114710816656585
"F","375","Rotenone",0.13942954603907
"F","375","Rotenone",0.10615407561795
"F","375","Rotenone",0.128088311407381
"F","375","Rotenone",0.136408695073518
"F","375","Rotenone",0.110193812284608
"F","375","Rotenone",0.124091157104169
"F","375","Rotenone",0.110236320850746
"F","375","Rotenone",0.0989095314901958
"F","375","Rotenone",0.110757176545176
"F","375","Rotenone",0.086049448169191
"F","375","Rotenone",0.116182741528664
"F","375","Rotenone",0.118882828621956
"F","375","Rotenone",0.108941465373232
"F","375","Rotenone",0.133754819109435
"F","375","Rotenone",0.102024593310001
"F","375","Rotenone",0.126505763530636
"F","375","Rotenone",0.120793279650044
"F","375","Rotenone",0.127768302895902
"F","375","Rotenone",0.116713414949256
"F","375","Rotenone",0.121713338164712
"F","375","Rotenone",0.110075477009191
"F","375","Rotenone",0.107177348347134
"F","375","Rotenone",0.0769119685526886
"F","375","Rotenone",0.125763367472036
"F","375","Rotenone",0.133872964653434
"F","375","Rotenone",0.103309084729878
"F","375","Rotenone",0.121245417633089
"F","375","Rotenone",0.103979738739021
"F","375","Rotenone",0.121630360547753
"F","375","Rotenone",0.132618695478081
"F","375","Rotenone",0.0998728917698141
"F","375","Rotenone",0.121373842465917
"F","375","Rotenone",0.106089803209951
"F","375","Rotenone",0.119162930246219
"F","375","Rotenone",0.125546760331414
"F","375","Rotenone",0.0928219914463768
"F","375","Rotenone",0.133091625074524
"F","375","Rotenone",0.146472282218135
"F","375","Rotenone",0.0736266967779875
"F","375","Rotenone",0.112839687610018
"F","375","Rotenone",0.127919101294298
"F","375","Rotenone",0.116234504689301
"F","375","Rotenone",0.108243266272714
"F","375","Rotenone",0.136142402561244
"F","375","Rotenone",0.131429806020927
"F","375","Rotenone",0.121806536286191
"F","375","Rotenone",0.121642998730799
"F","375","Rotenone",0.125581738325246
"F","375","Rotenone",0.114625592274282
"F","375","Rotenone",0.130510077577038
"F","375","Rotenone",0.120994963033945
"F","375","Rotenone",0.100496270892386
"F","375","Rotenone",0.10254568479199
"F","375","Rotenone",0.131518083931103
"F","375","Rotenone",0.109056542052359
"F","375","Rotenone",0.114648372773779
"F","375","Rotenone",0.100971388533564
"F","375","Rotenone",0.102397110924279
"F","375","Rotenone",0.103580028276447
"F","375","Rotenone",0.11384004576485
"F","375","Rotenone",0.077082156653727
"F","375","Rotenone",0.12860075575745
"F","375","Rotenone",0.110958895648863
"F","375","Rotenone",0.0948778159575117
"F","375","Rotenone",0.110405837477966
"F","375","Rotenone",0.103210368126481
"F","375","Rotenone",0.0931304942210503
"F","375","Rotenone",0.106599662901577
"F","375","Rotenone",0.0962039129081562
"F","375","Rotenone",0.0907085053411509
"F","375","Rotenone",0.139478557911656
"F","375","Rotenone",0.119563841423326
"F","375","Rotenone",0.130156995002081
"F","375","Rotenone",0.119599748735152
"F","375","Rotenone",0.136279040073869
"F","375","Rotenone",0.106609165825959
"F","375","Rotenone",0.0923917601773175
"F","375","Rotenone",0.104389781843514
"F","375","Rotenone",0.119964476906382
"F","375","Rotenone",0.104650794117835
"F","375","Rotenone",0.131594875580103
"F","375","Rotenone",0.100787167491295
"F","375","Rotenone",0.118238156370839
"F","375","Rotenone",0.113177868808584
"F","375","Rotenone",0.104599882860689
"F","375","Rotenone",0.132372130633218
"F","375","Rotenone",0.0884429597785369
"F","375","Rotenone",0.104437088902776
"F","375","Rotenone",0.101250257306261
"F","375","Rotenone",0.0991995149959867
"F","375","Rotenone",0.142180169066203
"F","375","Rotenone",0.102697814606908
"F","375","Rotenone",0.124274054239516
"F","375","Rotenone",0.0941305936982361
"F","375","Rotenone",0.100581384578139
"F","375","Rotenone",0.114909733092135
"F","375","Rotenone",0.125602043958377
"F","375","Rotenone",0.100893855421489
"F","375","Rotenone",0.13744574345712
"F","375","Rotenone",0.146445276290008
"F","375","Rotenone",0.121222879757467
"F","375","Rotenone",0.134629300675512
"F","375","Rotenone",0.130343389392545
"F","375","Rotenone",0.100092631619947
"F","375","Rotenone",0.109632949069062
"F","375","Rotenone",0.105305191391277
"F","375","Rotenone",0.117773065170477
"F","375","Rotenone",0.124842479327158
"F","375","Rotenone",0.119460810046762
"F","375","Rotenone",0.106854759665857
"F","375","Rotenone",0.112772044732399
"F","375","Rotenone",0.120878750288281
"F","375","Rotenone",0.124738751636412
"F","375","Rotenone",0.118427584768192
"F","375","Rotenone",0.108507571694971
"F","375","Rotenone",0.0910562924891973
"F","375","Rotenone",0.114110931693611
"F","375","Rotenone",0.104073348752604
"F","375","Rotenone",0.105419680347942
"F","375","Rotenone",0.0971549231403282
"F","375","Rotenone",0.126213203459998
"F","375","Rotenone",0.108238160557425
"F","375","Rotenone",0.103848492666444
"F","375","Rotenone",0.114002534130669
"F","375","Rotenone",0.0992231375849161
"F","375","Rotenone",0.110568872405682
"F","375","Rotenone",0.111527425971056
"F","375","Rotenone",0.0900546045987046
"F","375","Rotenone",0.112532007650507
"F","375","Rotenone",0.0985664870300929
"F","375","Rotenone",0.0770792716384152
"F","375","Rotenone",0.097224099407264
"F","375","Rotenone",0.113211165006882
"F","375","Rotenone",0.122573413177785
"F","375","Rotenone",0.120587319074614
"F","375","Rotenone",0.153203032289143
"F","375","Rotenone",0.113528864183751
"F","375","Rotenone",0.107302259050983
"F","375","Rotenone",0.109859180099469
"F","375","Rotenone",0.10956745520158
"F","375","Rotenone",0.133052441299691
"F","375","Rotenone",0.12200322318577
"F","375","Rotenone",0.0893672151801424
"F","375","Rotenone",0.13439120560156
"F","375","Rotenone",0.129274639738918
"F","375","Rotenone",0.107619297891607
"F","375","Rotenone",0.136414923123103
"F","375","Rotenone",0.114227637642537
"F","375","Rotenone",0.116298962469819
"F","375","Rotenone",0.118219152990594
"F","375","Rotenone",0.0948099225870628
"F","375","Rotenone",0.11378521327252
"F","375","Rotenone",0.116275881529417
"F","375","Rotenone",0.11361131010642
"F","375","Rotenone",0.110761857686677
"F","375","Rotenone",0.117420582990584
"F","375","Rotenone",0.0904914090257074
"F","375","Rotenone",0.136541166129817
"F","375","Rotenone",0.11673433239122
"F","375","Rotenone",0.115578078660554
"F","375","Rotenone",0.111488006476195
"F","375","Rotenone",0.137442106299972
"F","375","Rotenone",0.0967231623718788
"F","375","Rotenone",0.110479756269549
"F","375","Rotenone",0.125817133741338
"F","375","Rotenone",0.105189269359257
"F","375","Rotenone",0.109547791615955
"F","375","Rotenone",0.118719420989465
"F","375","Rotenone",0.115938485734088
"F","375","Rotenone",0.111825718322579
"F","375","Rotenone",0.130400896125489
"F","375","Rotenone",0.127522957997959
"F","375","Rotenone",0.112098360667083
"F","375","Rotenone",0.147933410614538
"F","375","Rotenone",0.11502554965879
"F","375","Rotenone",0.110773423086712
"F","375","Rotenone",0.115123519850334
"F","375","Rotenone",0.0977943020721543
"F","375","Rotenone",0.107298122080561
"F","375","Rotenone",0.110486903268488
"F","375","Rotenone",0.0925498219321347
"F","375","Rotenone",0.117663086347655
"F","375","Rotenone",0.119268144732009
"F","375","Rotenone",0.0948566338728556
"F","375","Rotenone",0.112708699786498
"F","375","Rotenone",0.0981914613683624
"F","375","Rotenone",0.104829638396746
"F","375","Rotenone",0.125740704417153
"F","375","Rotenone",0.106369684798568
"F","375","Rotenone",0.102229798422394
"F","375","Rotenone",0.120457544860614
"F","375","Rotenone",0.0886527050399462
"F","375","Rotenone",0.118428666584475
"F","375","Rotenone",0.111993756668719
"F","375","Rotenone",0.120991696473142
"F","375","Rotenone",0.0840093784240328
"F","375","Rotenone",0.141135752763167
"F","375","Rotenone",0.106882938156493
"F","375","Rotenone",0.136122615958631
"F","375","Rotenone",0.112437862689163
"F","375","Rotenone",0.133037344956624
"F","375","Rotenone",0.113935643982358
"F","375","Rotenone",0.105998348764534
"F","375","Rotenone",0.113382676594394
"F","375","Rotenone",0.0995346006137333
"F","375","Rotenone",0.118700905895528
"F","375","Rotenone",0.120242885065295
"F","375","Rotenone",0.111541695254207
"F","375","Rotenone",0.108378298509362
"F","375","Rotenone",0.127049630666298
"F","375","Rotenone",0.116117109011415
"F","375","Rotenone",0.108491436881945
"F","375","Rotenone",0.113446258316996
"F","375","Rotenone",0.144229740507275
"F","375","Rotenone",0.125479774905953
"F","375","Rotenone",0.0997278691422345
"F","375","Rotenone",0.121873627115292
"F","375","Rotenone",0.114227088827795
"F","375","Rotenone",0.104945394020724
"F","375","Rotenone",0.123102633876324
"F","375","Rotenone",0.0968179261631504
"F","375","Rotenone",0.112793909615676
"F","375","Rotenone",0.0942048352586322
"F","375","Rotenone",0.123934775799728
"F","375","Rotenone",0.132408618155233
"F","375","Rotenone",0.112586250217521
"F","375","Rotenone",0.109790100955469
"F","375","Rotenone",0.0931420065072495
"F","375","Rotenone",0.133992062160682
"F","375","Rotenone",0.128398337452659
"F","375","Rotenone",0.122933173497664
"F","375","Rotenone",0.102648543072055
"F","375","Rotenone",0.10273847701023
"F","375","Rotenone",0.127682607279426
"F","375","Rotenone",0.102522471984755
"F","375","Rotenone",0.111698727028565
"F","375","Rotenone",0.115485159564698
"F","375","Rotenone",0.128026390189184
"F","375","Rotenone",0.110468824347217
"F","375","Rotenone",0.126741128815233
"F","375","Rotenone",0.10627277530462
"F","375","Rotenone",0.110876200840548
"F","375","Rotenone",0.0860746776762366
"F","375","Rotenone",0.0800075074186551
"F","375","Rotenone",0.108718482418652
"F","375","Rotenone",0.12294716006562
"F","375","Rotenone",0.101681478749093
"F","375","Rotenone",0.133870707720951
"F","375","Rotenone",0.0911931204190883
"F","375","Rotenone",0.126098241237869
"F","375","Rotenone",0.0956003537413865
"F","375","Rotenone",0.117387793929951
"F","375","Rotenone",0.103862711752827
"F","375","Rotenone",0.102338113198206
"F","375","Rotenone",0.121402207022884
"F","375","Rotenone",0.10069967648691
"F","375","Rotenone",0.107056795938886
"F","375","Rotenone",0.116860198068053
"F","375","Rotenone",0.143012665141709
"F","375","Rotenone",0.122011341082625
"F","375","Rotenone",0.111893123199719
"F","375","Rotenone",0.114981408490144
"F","375","Rotenone",0.106409357694899
"F","375","Rotenone",0.11836354873816
"F","375","Rotenone",0.085745283197544
"F","375","Rotenone",0.122231458890809
"F","375","Rotenone",0.125540452749253
"F","375","Rotenone",0.105222268129655
"F","375","Rotenone",0.110184758246049
"F","375","Rotenone",0.113787878105817
"F","375","Rotenone",0.121833802928511
"F","375","Rotenone",0.106470508914056
"F","375","Rotenone",0.106076908041324
"F","375","Rotenone",0.134519713571129
"F","375","Rotenone",0.109122396019671
"F","375","Rotenone",0.0941828859582881
"F","375","Rotenone",0.15225257509668
"F","375","Rotenone",0.0896309838817695
"F","375","Rotenone",0.122453009753551
"F","375","Rotenone",0.0741650963125757
"F","375","Rotenone",0.126198422842191
"F","375","Rotenone",0.103116386279683
"F","375","Rotenone",0.110716123431864
"F","375","Rotenone",0.107253833480788
"F","375","Rotenone",0.116415052371385
"F","375","Rotenone",0.105058265360205
"F","375","Rotenone",0.111649397780604
"F","375","Rotenone",0.11626793371537
"F","375","Rotenone",0.113861718438952
"F","375","Rotenone",0.104452495699154
"F","375","Rotenone",0.124752986833085
"F","375","Rotenone",0.123384513165735
"F","375","Rotenone",0.104984872295351
"F","375","Rotenone",0.109809119553702
"F","375","Rotenone",0.0845753002996583
"F","375","Rotenone",0.124276990097436
"F","375","Rotenone",0.114088177387142
"F","375","Rotenone",0.128789669796423
"F","375","Rotenone",0.102875870090022
"F","375","Rotenone",0.122919329881157
"F","375","Rotenone",0.116790343063404
"F","375","Rotenone",0.0871355918386146
"F","375","Rotenone",0.112736028191097
"F","375","Rotenone",0.108557196748659
"F","375","Rotenone",0.108714118699061
"F","375","Rotenone",0.0722286939533472
"F","375","Rotenone",0.0996558504857863
"F","375","Rotenone",0.105202234368953
"F","375","Rotenone",0.115830892025424
"F","375","Rotenone",0.103475034726911
"F","375","Rotenone",0.100122815828394
"F","375","Rotenone",0.118152944530499
"F","375","Rotenone",0.118782911620234
"F","375","Rotenone",0.108359903151763
"F","375","Rotenone",0.105306552977227
"F","375","Rotenone",0.0854993246727539
"F","375","Rotenone",0.113795945145989
"F","375","Rotenone",0.118744672878453
"F","375","Rotenone",0.0894119702196336
"F","375","Rotenone",0.130623423485718
"F","375","Rotenone",0.117309245406846
"F","375","Rotenone",0.130712985097225
"F","375","Rotenone",0.092156085706242
"F","375","Rotenone",0.103510620989579
"F","375","Rotenone",0.12523903257053
"F","375","Rotenone",0.128516833238678
"F","375","Rotenone",0.0914675041940308
"F","375","Rotenone",0.130984135934107
"F","375","Rotenone",0.103401051392352
"F","375","Rotenone",0.117736220741365
"F","375","Rotenone",0.132994193574006
"F","375","Rotenone",0.11376075140819
"F","375","Rotenone",0.117968203060919
"F","375","Rotenone",0.129409607826995
"F","375","Rotenone",0.0930384425145233
"F","375","Rotenone",0.0721404731264811
"F","375","Rotenone",0.109997632437546
"F","375","Rotenone",0.130215983158215
"F","375","Rotenone",0.131073404990509
"F","375","Rotenone",0.115706216222595
"F","375","Rotenone",0.151516896881498
"F","375","Rotenone",0.12353771383618
"F","375","Rotenone",0.113081228303229
"F","375","Rotenone",0.126970580247776
"F","375","Rotenone",0.0943522788670916
"F","375","Rotenone",0.125976650970283
"F","375","Rotenone",0.133328955637665
"F","375","Rotenone",0.114466275556241
"F","375","Rotenone",0.074925229991477
"F","375","Rotenone",0.123823267656159
"F","375","Rotenone",0.0949088904449645
"F","375","Rotenone",0.117407348734594
"F","375","Rotenone",0.127875516551052
"F","375","Rotenone",0.115360314600664
"F","375","Rotenone",0.0980442123889561
"F","375","Rotenone",0.104784352230117
"F","375","Rotenone",0.105464743001598
"F","375","Rotenone",0.0813423348103696
"F","375","Rotenone",0.129459430364689
"F","375","Rotenone",0.118765669818874
"F","375","Rotenone",0.0995047274413773
"F","375","Rotenone",0.136281095645919
"F","375","Rotenone",0.106668695196159
"F","375","Rotenone",0.109533094630734
"F","375","Rotenone",0.118854256484784
"F","375","Rotenone",0.130874718793628
"F","375","Rotenone",0.117695344561232
"F","375","Rotenone",0.10927013735005
"F","375","Rotenone",0.100795049200313
"F","375","Rotenone",0.110164170440343
"F","375","Rotenone",0.138575143627663
"F","375","Rotenone",0.105379190260219
"F","375","Rotenone",0.118682026965138
"F","375","Rotenone",0.116169646530813
"F","375","Rotenone",0.089452686191809
"F","375","Rotenone",0.124775981466154
"F","375","Rotenone",0.10297123630803
"F","375","Rotenone",0.107023734576716
"F","375","Rotenone",0.109832949207469
"F","375","Rotenone",0.115298397731318
"F","375","Rotenone",0.128109133768305
"F","375","Rotenone",0.120322229716157
"F","375","Rotenone",0.121835190656471
"F","375","Rotenone",0.113489041158818
"F","375","Rotenone",0.0971768854618018
"F","375","Rotenone",0.117222496726158
"F","375","Rotenone",0.118486352874671
"F","375","Rotenone",0.0983064445459943
"F","375","Rotenone",0.131358343650816
"F","375","Rotenone",0.111320730117843
"F","375","Rotenone",0.0767821003511114
"F","375","Rotenone",0.121270941067112
"F","375","Rotenone",0.123402279961727
"F","375","Rotenone",0.122547033596339
"F","375","Rotenone",0.119280352471613
"F","375","Rotenone",0.118969834937662
"F","375","Rotenone",0.11673542653072
"F","375","Rotenone",0.106050418704464
"F","375","Rotenone",0.115176318043348
"F","375","Rotenone",0.123399041438445
"F","375","Rotenone",0.117960018984327
"F","375","Rotenone",0.112073841075601
"F","375","Rotenone",0.0911779595119394
"F","375","Rotenone",0.117864604547629
"F","375","Rotenone",0.0871070756282407
"F","375","Rotenone",0.10631367811894
"F","375","Rotenone",0.104349294660578
"F","375","Rotenone",0.143392820385878
"F","375","Rotenone",0.0952143492993336
"F","375","Rotenone",0.136969332577844
"F","375","Rotenone",0.1107318979528
"F","375","Rotenone",0.0925008934017535
"F","375","Rotenone",0.101975279249381
"F","375","Rotenone",0.0982408214247314
"F","375","Rotenone",0.121571675508235
"F","375","Rotenone",0.135667008281803
"F","375","Rotenone",0.109196856539617
"F","375","Rotenone",0.110183625370298
"F","375","Rotenone",0.105078458192647
"F","375","Rotenone",0.126285282236994
"F","375","Rotenone",0.134722632886766
"F","375","Rotenone",0.110308730710288
"F","375","Rotenone",0.114408777945227
"F","375","Rotenone",0.129547949734476
"F","375","Rotenone",0.0950563135149742
"F","375","Rotenone",0.122974433854379
"F","375","Rotenone",0.122400572792941
"F","375","Rotenone",0.110199764779048
"F","375","Rotenone",0.135742917092291
"F","375","Rotenone",0.107702495848325
"F","375","Rotenone",0.0860797672114627
"F","375","Rotenone",0.107099432801787
"F","375","Rotenone",0.108260244329453
"F","375","Rotenone",0.114091900501198
"F","375","Rotenone",0.115680869752859
"F","375","Rotenone",0.112811219574362
"F","375","Rotenone",0.106244794252615
"F","375","Rotenone",0.115803573123426
"F","375","Rotenone",0.107630811639458
"F","375","Rotenone",0.0908490065777868
"F","375","Rotenone",0.125533513468483
"F","375","Rotenone",0.124551148361729
"F","375","Rotenone",0.12050263581347
"F","375","Rotenone",0.102767887865137
"F","375","Rotenone",0.103798673732729
"F","375","Rotenone",0.122842832390837
"F","375","Rotenone",0.0924544815384409
"F","375","Rotenone",0.121623661807803
"F","375","Rotenone",0.0964848095385114
"F","375","Rotenone",0.12485699225249
"F","375","Rotenone",0.0947992441963153
"F","375","Rotenone",0.154945144175233
"F","375","Rotenone",0.128260262225091
"F","375","Rotenone",0.0998577987213235
"F","375","Rotenone",0.13050103292389
"F","375","Rotenone",0.123607994274492
"F","375","Rotenone",0.093543007688551
"F","375","Rotenone",0.0924766177549563
"F","375","Rotenone",0.100231779021126
"F","375","Rotenone",0.109142399800499
"F","375","Rotenone",0.117181348940207
"F","375","Rotenone",0.107461222868195
"F","375","Rotenone",0.101850704273881
"F","375","Rotenone",0.0999586549844431
"F","375","Rotenone",0.132069009805342
"F","375","Rotenone",0.125398656004333
"F","375","Rotenone",0.114803992794772
"F","375","Rotenone",0.130286295824648
"F","375","Rotenone",0.0874139583623858
"F","375","Rotenone",0.0977630446294871
"F","375","Rotenone",0.115934390611664
"F","375","Rotenone",0.0841694102250414
"F","375","Rotenone",0.118335605254869
"F","375","Rotenone",0.115117611395406
"F","375","Rotenone",0.119451141876755
"F","375","Rotenone",0.0924652581532133
"F","375","Rotenone",0.109298591177226
"F","375","Rotenone",0.113369443453902
"F","375","Rotenone",0.130018213835469
"F","375","Rotenone",0.10500649609232
"F","375","Rotenone",0.076729003167573
"F","375","Rotenone",0.108381033533448
"F","375","Rotenone",0.127347503424051
"F","375","Rotenone",0.118123077602436
"F","375","Rotenone",0.11094100114174
"F","375","Rotenone",0.120566260443404
"F","375","Rotenone",0.0967991936590269
"F","Ore","Control",0.208350447908354
"F","Ore","Control",0.190226944868141
"F","Ore","Control",0.212930449229018
"F","Ore","Control",0.174876324705463
"F","Ore","Control",0.175909917293188
"F","Ore","Control",0.164358218132854
"F","Ore","Control",0.20136599226792
"F","Ore","Control",0.198175926895928
"F","Ore","Control",0.180546426518757
"F","Ore","Control",0.182215014592463
"F","Ore","Control",0.183843146011783
"F","Ore","Control",0.159519978968409
"F","Ore","Control",0.231239787085742
"F","Ore","Control",0.182545659643871
"F","Ore","Control",0.168946140773082
"F","Ore","Control",0.182703928046631
"F","Ore","Control",0.172476208671818
"F","Ore","Control",0.149388694253282
"F","Ore","Control",0.201431228629183
"F","Ore","Control",0.165605759092119
"F","Ore","Control",0.18756423686902
"F","Ore","Control",0.183055978937816
"F","Ore","Control",0.208519836564316
"F","Ore","Control",0.168936080512962
"F","Ore","Control",0.195471925872365
"F","Ore","Control",0.202711263210291
"F","Ore","Control",0.157679273249615
"F","Ore","Control",0.154999223843055
"F","Ore","Control",0.180696934092704
"F","Ore","Control",0.151021633366324
"F","Ore","Control",0.165388920666076
"F","Ore","Control",0.193414798975265
"F","Ore","Control",0.177206038421641
"F","Ore","Control",0.185444141483147
"F","Ore","Control",0.203096322642374
"F","Ore","Control",0.177498139811548
"F","Ore","Control",0.196959881491457
"F","Ore","Control",0.181075674922983
"F","Ore","Control",0.158084943759814
"F","Ore","Control",0.194501146231789
"F","Ore","Control",0.189563283700947
"F","Ore","Control",0.161094842875851
"F","Ore","Control",0.209250795151086
"F","Ore","Control",0.147988146808552
"F","Ore","Control",0.205635821489865
"F","Ore","Control",0.165794869515854
"F","Ore","Control",0.19551574060867
"F","Ore","Control",0.193134873908353
"F","Ore","Control",0.160983083403594
"F","Ore","Control",0.190523818787362
"F","Ore","Control",0.159728332813539
"F","Ore","Control",0.200006838332972
"F","Ore","Control",0.163667733049936
"F","Ore","Control",0.232146543673603
"F","Ore","Control",0.216042304256408
"F","Ore","Control",0.199337515181051
"F","Ore","Control",0.168260142787889
"F","Ore","Control",0.175061449314883
"F","Ore","Control",0.194151494261521
"F","Ore","Control",0.151553824448349
"F","Ore","Control",0.194177638308507
"F","Ore","Control",0.190704463756941
"F","Ore","Control",0.205223093251745
"F","Ore","Control",0.148485063825875
"F","Ore","Control",0.202518268987974
"F","Ore","Control",0.175766756971603
"F","Ore","Control",0.134631594881058
"F","Ore","Control",0.185710865757061
"F","Ore","Control",0.188116269516043
"F","Ore","Control",0.200940195751358
"F","Ore","Control",0.225044928121351
"F","Ore","Control",0.164440106188271
"F","Ore","Control",0.173825548138692
"F","Ore","Control",0.211797658272039
"F","Ore","Control",0.166489191679157
"F","Ore","Control",0.156580188389438
"F","Ore","Control",0.172813050876835
"F","Ore","Control",0.18269705137419
"F","Ore","Control",0.191311089684917
"F","Ore","Control",0.210763299530335
"F","Ore","Control",0.178395075918897
"F","Ore","Control",0.226575351742514
"F","Ore","Control",0.185415971838431
"F","Ore","Control",0.170787014820477
"F","Ore","Control",0.203287001755168
"F","Ore","Control",0.200117148630038
"F","Ore","Control",0.182442627840408
"F","Ore","Control",0.150141047251911
"F","Ore","Control",0.212771045179886
"F","Ore","Control",0.200513619016104
"F","Ore","Control",0.190022742554582
"F","Ore","Control",0.214244776817576
"F","Ore","Control",0.143702431390388
"F","Ore","Control",0.17749155857403
"F","Ore","Control",0.223098619524733
"F","Ore","Control",0.183023202116241
"F","Ore","Control",0.204145975941234
"F","Ore","Control",0.235926114752013
"F","Ore","Control",0.152160305592042
"F","Ore","Control",0.177653769145204
"F","Ore","Control",0.135909371812548
"F","Ore","Control",0.205066039741203
"F","Ore","Control",0.163085911300268
"F","Ore","Control",0.197518434974637
"F","Ore","Control",0.153631753589315
"F","Ore","Control",0.206791066937989
"F","Ore","Control",0.222608946073473
"F","Ore","Control",0.20605086891109
"F","Ore","Control",0.209807486207006
"F","Ore","Control",0.161985218167352
"F","Ore","Control",0.170193432270535
"F","Ore","Control",0.158997358124201
"F","Ore","Control",0.205641014455944
"F","Ore","Control",0.191990594737898
"F","Ore","Control",0.195325437846463
"F","Ore","Control",0.183999478378205
"F","Ore","Control",0.171032339396927
"F","Ore","Control",0.191318315597056
"F","Ore","Control",0.214896331342961
"F","Ore","Control",0.175863959774426
"F","Ore","Control",0.212246347687076
"F","Ore","Control",0.187834623990491
"F","Ore","Control",0.186002149877426
"F","Ore","Control",0.179587379633739
"F","Ore","Control",0.188803594094738
"F","Ore","Control",0.144032075211367
"F","Ore","Control",0.211515739153414
"F","Ore","Control",0.167123663856852
"F","Ore","Control",0.175446614275624
"F","Ore","Control",0.180158038351499
"F","Ore","Control",0.146101723659299
"F","Ore","Control",0.160944470464278
"F","Ore","Control",0.200422685832903
"F","Ore","Control",0.18750606909545
"F","Ore","Control",0.177647394189019
"F","Ore","Control",0.191747650378866
"F","Ore","Control",0.156236568766034
"F","Ore","Control",0.148126620160552
"F","Ore","Control",0.18130776665196
"F","Ore","Control",0.185694663679781
"F","Ore","Control",0.170901396929782
"F","Ore","Control",0.169972364777338
"F","Ore","Control",0.199755008117021
"F","Ore","Control",0.168222085193473
"F","Ore","Control",0.171179727374109
"F","Ore","Control",0.224740048236414
"F","Ore","Control",0.139211199022376
"F","Ore","Control",0.147131446939003
"F","Ore","Control",0.172326611305061
"F","Ore","Control",0.176064375346239
"F","Ore","Control",0.184847259024627
"F","Ore","Control",0.1697535326623
"F","Ore","Control",0.197801953235171
"F","Ore","Control",0.164194096172556
"F","Ore","Control",0.187738772036621
"F","Ore","Control",0.168418917972857
"F","Ore","Control",0.198194552135538
"F","Ore","Control",0.148317588313838
"F","Ore","Control",0.203250561488387
"F","Ore","Control",0.170123005703214
"F","Ore","Control",0.174076658592634
"F","Ore","Control",0.195238992733556
"F","Ore","Control",0.194115626096413
"F","Ore","Control",0.165824102593097
"F","Ore","Control",0.200959853179462
"F","Ore","Control",0.159372657395445
"F","Ore","Control",0.130246528319483
"F","Ore","Control",0.184117687258389
"F","Ore","Control",0.201895927916121
"F","Ore","Control",0.158392187425112
"F","Ore","Control",0.192532701722143
"F","Ore","Control",0.193055455490586
"F","Ore","Control",0.17649570572259
"F","Ore","Control",0.176169097745123
"F","Ore","Control",0.159247221687875
"F","Ore","Control",0.207978398830663
"F","Ore","Control",0.171393355828003
"F","Ore","Control",0.180763756961774
"F","Ore","Control",0.150230156006735
"F","Ore","Control",0.189180484150437
"F","Ore","Control",0.171719287429757
"F","Ore","Control",0.188199625887872
"F","Ore","Control",0.188197420897315
"F","Ore","Control",0.168860469111003
"F","Ore","Control",0.188257240669225
"F","Ore","Control",0.194557559035175
"F","Ore","Control",0.197345365523774
"F","Ore","Control",0.231332456438554
"F","Ore","Control",0.171541066471232
"F","Ore","Control",0.190766098481795
"F","Ore","Control",0.186253577215699
"F","Ore","Control",0.206173309563407
"F","Ore","Control",0.20358848590367
"F","Ore","Control",0.18173094150988
"F","Ore","Control",0.173252389177624
"F","Ore","Control",0.160349796797222
"F","Ore","Control",0.172647084208551
"F","Ore","Control",0.169360827492201
"F","Ore","Control",0.168179379551782
"F","Ore","Control",0.164314434421857
"F","Ore","Control",0.177691823699985
"F","Ore","Control",0.23796252300739
"F","Ore","Control",0.158004702015763
"F","Ore","Control",0.176941885166149
"F","Ore","Control",0.191104570892404
"F","Ore","Control",0.178212652074029
